city,latitude,longitude,datetime,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN
Tbilisi,41.7151,44.8271,2025-04-18 08:00:00,11.84,3.28,7.56,16.02,5.09,55.72,0.0,94.82,2.77,78.1,3.03,78.0,359.77,564.42
Tbilisi,41.7151,44.8271,2025-04-18 09:00:00,14.14,2.95,8.55,19.22,4.97,46.8,0.0,94.79,3.28,86.7,3.48,87.2,501.98,729.75
Tbilisi,41.7151,44.8271,2025-04-18 10:00:00,16.03,2.71,9.37,21.64,4.89,40.74,0.0,94.73,3.6,92.5,3.82,93.5,583.75,843.22
Tbilisi,41.7151,44.8271,2025-04-18 11:00:00,17.5,2.49,9.99,23.3,4.81,36.48,0.0,94.66,3.82,97.1,4.04,98.4,625.72,905.75
Tbilisi,41.7151,44.8271,2025-04-18 12:00:00,18.53,2.27,10.4,24.11,4.74,33.67,0.0,94.59,4.04,100.0,4.33,101.5,606.15,915.47
Tbilisi,41.7151,44.8271,2025-04-18 13:00:00,19.09,2.01,10.55,24.0,4.66,31.94,0.0,94.53,4.37,101.5,4.74,103.0,609.47,859.1
Tbilisi,41.7151,44.8271,2025-04-18 14:00:00,19.18,1.72,10.45,23.06,4.57,31.14,0.0,94.47,4.74,103.7,5.22,104.9,524.85,741.58
Tbilisi,41.7151,44.8271,2025-04-18 15:00:00,18.72,1.44,10.08,21.25,4.47,31.34,0.0,94.45,5.09,106.3,5.75,107.3,394.83,576.15
Tbilisi,41.7151,44.8271,2025-04-18 16:00:00,17.75,1.12,9.43,18.84,4.37,32.56,0.0,94.45,5.28,109.2,6.21,110.0,239.23,377.67
Tbilisi,41.7151,44.8271,2025-04-18 17:00:00,16.0,1.32,8.66,15.54,4.43,36.89,0.0,94.46,4.79,110.5,6.33,111.0,109.93,165.3
Tbilisi,41.7151,44.8271,2025-04-18 18:00:00,11.92,2.91,7.41,10.41,4.97,53.94,0.0,94.49,3.0,108.4,6.13,108.6,13.25,18.12
Tbilisi,41.7151,44.8271,2025-04-18 19:00:00,9.53,2.65,6.09,8.23,4.87,62.01,0.0,94.53,2.93,104.2,5.99,104.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-18 20:00:00,8.43,2.32,5.38,7.02,4.76,65.31,0.0,94.56,2.72,98.0,5.31,97.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-18 21:00:00,7.76,1.95,4.86,5.95,4.63,66.49,0.0,94.56,2.37,87.3,4.44,86.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-18 22:00:00,7.25,1.67,4.46,5.06,4.54,67.51,0.0,94.55,2.07,69.4,3.86,69.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-18 23:00:00,6.62,1.51,4.07,4.34,4.49,69.73,0.0,94.56,1.95,53.8,3.66,56.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 00:00:00,5.91,1.47,3.69,3.67,4.48,73.08,0.0,94.57,1.82,52.8,3.38,57.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 01:00:00,5.4,1.5,3.45,3.07,4.49,75.88,0.0,94.57,1.81,57.6,3.23,61.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 02:00:00,4.97,1.58,3.27,2.57,4.52,78.71,0.0,94.58,1.87,59.5,3.19,62.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 03:00:00,4.71,1.71,3.21,2.09,4.56,80.86,0.0,94.57,1.86,59.3,3.02,61.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 04:00:00,4.63,1.86,3.24,1.65,4.61,82.18,0.0,94.55,1.74,61.1,2.69,62.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 05:00:00,4.83,2.04,3.43,2.32,4.67,82.09,0.0,94.54,1.53,61.9,2.34,63.1,15.02,17.85
Tbilisi,41.7151,44.8271,2025-04-19 06:00:00,7.7,2.85,5.27,8.44,4.95,71.36,0.0,94.55,1.39,56.4,2.05,60.2,148.18,173.65
Tbilisi,41.7151,44.8271,2025-04-19 07:00:00,10.7,3.05,6.88,13.18,5.01,58.99,0.0,94.55,2.43,85.3,3.05,88.5,325.45,379.4
Tbilisi,41.7151,44.8271,2025-04-19 08:00:00,13.43,2.77,8.1,17.05,4.91,48.29,0.0,94.54,3.48,103.0,4.0,104.3,511.23,576.25
Tbilisi,41.7151,44.8271,2025-04-19 09:00:00,15.44,2.8,9.12,20.14,4.93,42.56,0.0,94.51,3.77,108.9,4.18,110.4,669.9,741.22
Tbilisi,41.7151,44.8271,2025-04-19 10:00:00,17.01,2.93,9.97,22.42,4.97,38.8,0.0,94.47,3.89,109.7,4.22,111.7,779.38,858.85
Tbilisi,41.7151,44.8271,2025-04-19 11:00:00,18.31,2.93,10.62,23.97,4.98,35.79,0.0,94.41,4.04,108.3,4.31,110.5,836.6,919.35
Tbilisi,41.7151,44.8271,2025-04-19 12:00:00,19.22,2.86,11.04,24.65,4.95,33.59,0.0,94.36,4.3,108.6,4.62,110.7,795.22,912.83
Tbilisi,41.7151,44.8271,2025-04-19 13:00:00,19.64,2.72,11.18,24.42,4.91,32.44,0.0,94.29,4.6,109.7,4.99,111.8,766.75,852.42
Tbilisi,41.7151,44.8271,2025-04-19 14:00:00,19.66,2.56,11.11,23.48,4.86,32.05,0.0,94.23,4.83,110.6,5.31,112.5,667.22,736.62
Tbilisi,41.7151,44.8271,2025-04-19 15:00:00,19.18,2.4,10.79,21.76,4.8,32.6,0.0,94.18,4.98,111.4,5.61,112.9,489.98,573.38
Tbilisi,41.7151,44.8271,2025-04-19 16:00:00,18.2,2.26,10.23,19.37,4.76,34.36,0.0,94.16,5.01,111.9,5.83,113.0,287.2,378.02
Tbilisi,41.7151,44.8271,2025-04-19 17:00:00,16.51,2.55,9.53,16.16,4.86,39.05,0.0,94.18,4.36,110.7,5.63,111.2,130.4,174.82
Tbilisi,41.7151,44.8271,2025-04-19 18:00:00,12.61,4.35,8.48,11.19,5.52,57.06,0.0,94.21,2.66,103.7,5.42,103.8,12.8,20.27
Tbilisi,41.7151,44.8271,2025-04-19 19:00:00,10.5,3.94,7.22,9.31,5.36,63.74,0.0,94.25,2.88,98.6,5.88,98.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 20:00:00,9.63,3.64,6.64,8.42,5.24,66.07,0.0,94.27,2.84,97.3,5.62,97.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 21:00:00,8.89,3.37,6.13,7.41,5.15,68.26,0.0,94.27,2.54,97.9,4.74,98.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 22:00:00,8.4,3.11,5.76,6.54,5.05,69.19,0.0,94.26,2.26,95.8,4.11,97.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-19 23:00:00,7.78,3.05,5.42,5.86,5.03,71.88,0.0,94.24,2.08,92.2,3.98,94.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 00:00:00,7.24,3.22,5.23,5.72,5.1,75.6,0.0,94.22,2.01,86.3,4.11,89.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 01:00:00,6.84,3.5,5.17,5.69,5.2,79.2,0.0,94.19,2.11,76.3,4.23,79.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 02:00:00,6.21,3.77,4.99,5.34,5.3,84.29,0.0,94.19,2.33,68.1,4.59,70.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 03:00:00,5.82,4.06,4.94,5.15,5.41,88.38,0.02,94.18,2.46,69.5,4.87,70.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 04:00:00,5.52,4.32,4.92,4.94,5.51,91.89,0.1,94.16,2.14,75.1,4.31,76.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 05:00:00,5.57,4.57,5.07,5.33,5.61,93.24,0.19,94.18,1.68,80.8,3.42,82.4,12.35,16.95
Tbilisi,41.7151,44.8271,2025-04-20 06:00:00,6.56,4.85,5.7,7.03,5.71,88.65,0.14,94.21,2.41,82.8,3.1,85.0,94.5,149.2
Tbilisi,41.7151,44.8271,2025-04-20 07:00:00,7.2,4.98,6.09,8.2,5.76,85.6,0.07,94.24,3.09,88.0,3.75,89.8,212.35,337.62
Tbilisi,41.7151,44.8271,2025-04-20 08:00:00,8.09,4.82,6.46,9.69,5.7,79.72,0.04,94.25,3.47,88.0,4.01,90.0,339.23,531.47
Tbilisi,41.7151,44.8271,2025-04-20 09:00:00,9.46,4.6,7.03,12.11,5.61,71.53,0.06,94.26,3.41,85.8,3.71,88.8,456.05,714.88
Tbilisi,41.7151,44.8271,2025-04-20 10:00:00,11.9,4.57,8.24,16.44,5.6,60.66,0.09,94.23,3.55,85.6,3.68,89.1,526.42,838.35
Tbilisi,41.7151,44.8271,2025-04-20 11:00:00,14.18,4.67,9.42,19.18,5.64,52.6,0.1,94.17,3.72,88.2,3.74,90.6,615.72,902.5
Tbilisi,41.7151,44.8271,2025-04-20 12:00:00,15.78,4.91,10.35,20.89,5.74,48.25,0.05,94.1,3.77,91.4,3.76,93.4,595.58,880.2
Tbilisi,41.7151,44.8271,2025-04-20 13:00:00,16.86,5.16,11.01,21.69,5.85,45.86,0.03,94.02,3.69,93.7,3.65,96.0,610.38,818.88
Tbilisi,41.7151,44.8271,2025-04-20 14:00:00,17.44,5.35,11.39,21.49,5.93,44.77,0.02,93.93,3.37,97.0,3.33,99.3,545.2,703.85
Tbilisi,41.7151,44.8271,2025-04-20 15:00:00,17.56,5.49,11.52,20.54,5.99,44.85,0.02,93.88,3.15,101.5,3.17,103.5,401.33,542.65
Tbilisi,41.7151,44.8271,2025-04-20 16:00:00,17.1,5.6,11.35,18.62,6.04,46.54,0.01,93.84,3.1,106.1,3.27,107.4,252.0,351.25
Tbilisi,41.7151,44.8271,2025-04-20 17:00:00,15.8,5.93,10.86,15.58,6.19,51.8,0.0,93.83,2.86,109.8,3.59,110.7,118.97,158.85
Tbilisi,41.7151,44.8271,2025-04-20 18:00:00,12.62,6.97,9.79,11.42,6.65,68.37,0.01,93.83,2.04,116.4,3.85,116.0,13.95,19.3
Tbilisi,41.7151,44.8271,2025-04-20 19:00:00,11.14,6.31,8.73,10.13,6.35,72.03,0.0,93.86,2.15,121.5,3.82,121.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 20:00:00,10.69,6.22,8.45,9.76,6.31,73.78,0.0,93.9,1.98,122.6,3.5,122.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 21:00:00,10.4,6.19,8.3,9.52,6.29,74.97,0.14,93.88,1.73,113.2,3.05,113.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 22:00:00,9.99,6.19,8.09,9.15,6.29,77.05,0.06,93.88,1.61,91.1,2.84,91.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-20 23:00:00,9.44,6.24,7.84,8.64,6.31,80.22,0.03,93.9,1.65,69.8,2.99,70.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 00:00:00,8.89,6.09,7.49,7.91,6.25,82.46,0.03,93.9,1.73,63.1,2.98,63.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 01:00:00,8.42,5.94,7.18,6.93,6.19,84.3,0.02,93.88,1.67,67.9,2.72,68.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 02:00:00,8.14,5.87,7.01,6.38,6.15,85.35,0.01,93.87,1.61,75.3,2.54,75.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 03:00:00,7.96,5.81,6.89,5.98,6.13,86.12,0.0,93.85,1.51,71.4,2.32,72.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 04:00:00,7.72,5.73,6.72,5.48,6.1,87.1,0.01,93.84,1.49,57.1,2.27,57.8,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 05:00:00,7.62,5.69,6.65,6.12,6.08,87.4,0.01,93.84,1.64,47.5,2.6,48.3,14.65,17.27
Tbilisi,41.7151,44.8271,2025-04-21 06:00:00,10.17,6.07,8.12,10.91,6.25,75.62,0.01,93.85,1.97,49.1,2.76,52.5,127.75,143.45
Tbilisi,41.7151,44.8271,2025-04-21 07:00:00,12.79,6.32,9.55,15.22,6.35,64.62,0.01,93.9,2.75,77.8,3.24,81.5,277.92,325.4
Tbilisi,41.7151,44.8271,2025-04-21 08:00:00,15.17,6.91,11.04,19.02,6.61,57.64,0.02,93.92,3.04,93.8,3.29,97.5,451.52,521.17
Tbilisi,41.7151,44.8271,2025-04-21 09:00:00,17.38,7.34,12.36,22.24,6.81,51.57,0.04,93.92,3.1,97.6,3.18,103.3,621.08,688.1
Tbilisi,41.7151,44.8271,2025-04-21 10:00:00,19.19,7.57,13.38,24.1,6.92,46.76,0.13,93.88,3.28,92.8,3.25,98.5,704.67,806.88
Tbilisi,41.7151,44.8271,2025-04-21 11:00:00,20.37,7.74,14.05,24.76,7.01,44.0,0.48,93.84,3.54,89.8,3.48,94.4,765.45,868.55
Tbilisi,41.7151,44.8271,2025-04-21 12:00:00,20.94,7.95,14.45,24.29,7.12,43.13,2.3,93.81,3.55,90.0,3.56,94.0,647.05,894.58
Tbilisi,41.7151,44.8271,2025-04-21 13:00:00,21.15,8.15,14.65,23.64,7.21,43.09,2.84,93.77,3.57,91.3,3.69,94.2,399.98,830.65
Tbilisi,41.7151,44.8271,2025-04-21 14:00:00,21.07,8.25,14.66,22.71,7.27,43.64,0.96,93.73,3.59,93.8,3.85,96.1,433.55,711.88
Tbilisi,41.7151,44.8271,2025-04-21 15:00:00,20.59,8.28,14.44,21.24,7.28,45.01,0.3,93.71,3.64,94.1,4.12,95.6,256.5,544.92
Tbilisi,41.7151,44.8271,2025-04-21 16:00:00,19.72,8.58,14.15,19.58,7.43,48.47,0.32,93.71,3.5,90.0,4.33,90.4,163.02,347.4
Tbilisi,41.7151,44.8271,2025-04-21 17:00:00,18.06,10.23,14.14,17.41,8.31,60.12,0.27,93.75,2.28,86.5,4.2,87.3,72.45,152.6
Tbilisi,41.7151,44.8271,2025-04-21 18:00:00,15.54,10.11,12.82,14.41,8.24,70.0,0.17,93.79,1.98,91.2,3.77,90.8,10.5,19.2
Tbilisi,41.7151,44.8271,2025-04-21 19:00:00,14.45,9.33,11.89,13.05,7.81,71.23,0.11,93.84,1.75,94.2,2.85,94.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 20:00:00,14.17,9.02,11.6,12.14,7.65,71.08,0.1,93.88,1.3,86.0,1.97,87.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 21:00:00,13.65,8.89,11.27,11.13,7.57,72.77,1.29,93.9,0.94,69.4,1.39,70.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 22:00:00,12.86,8.92,10.89,10.39,7.59,76.83,0.68,93.9,0.94,39.8,1.39,38.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-21 23:00:00,11.79,8.94,10.36,9.74,7.6,82.54,0.63,93.9,1.3,27.6,2.06,27.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 00:00:00,10.8,8.88,9.84,8.95,7.57,87.79,0.41,93.9,1.59,29.3,2.7,31.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 01:00:00,10.23,8.75,9.49,8.22,7.5,90.38,0.22,93.91,1.63,35.7,2.77,38.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 02:00:00,10.05,8.55,9.3,7.77,7.4,90.29,0.17,93.95,1.58,32.6,2.59,35.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 03:00:00,9.89,8.28,9.09,7.43,7.27,89.69,0.12,93.97,1.67,26.0,2.71,28.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 04:00:00,9.56,7.94,8.75,7.1,7.1,89.57,0.08,93.97,1.83,22.2,3.15,25.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 05:00:00,9.72,7.66,8.69,7.73,6.96,86.88,0.06,93.99,1.78,17.3,3.12,21.6,17.12,19.02
Tbilisi,41.7151,44.8271,2025-04-22 06:00:00,13.03,8.87,10.95,13.32,7.56,75.79,0.04,94.03,1.39,13.7,2.36,16.5,141.12,160.62
Tbilisi,41.7151,44.8271,2025-04-22 07:00:00,15.88,8.83,12.36,17.71,7.53,62.8,0.13,94.06,1.12,44.6,1.22,51.6,304.58,357.9
Tbilisi,41.7151,44.8271,2025-04-22 08:00:00,18.65,8.7,13.68,22.4,7.47,52.28,1.26,94.05,0.7,121.7,0.68,145.1,495.0,550.75
Tbilisi,41.7151,44.8271,2025-04-22 09:00:00,21.18,8.64,14.91,26.16,7.45,44.55,1.63,94.01,0.82,163.8,1.07,191.8,696.15,711.8
Tbilisi,41.7151,44.8271,2025-04-22 10:00:00,23.22,8.31,15.76,28.61,7.3,38.54,1.38,93.96,0.75,172.3,1.16,205.5,785.05,835.08
Tbilisi,41.7151,44.8271,2025-04-22 11:00:00,24.77,7.77,16.27,30.35,7.06,33.94,1.41,93.88,0.39,166.7,0.87,219.0,782.88,895.75
Tbilisi,41.7151,44.8271,2025-04-22 12:00:00,25.9,7.25,16.58,31.11,6.82,30.63,1.13,93.82,0.3,118.3,0.54,216.7,694.53,883.38
Tbilisi,41.7151,44.8271,2025-04-22 13:00:00,26.57,6.97,16.77,30.9,6.69,28.87,1.0,93.76,0.85,99.5,0.59,133.6,652.08,819.53
Tbilisi,41.7151,44.8271,2025-04-22 14:00:00,26.64,6.95,16.8,29.55,6.69,28.74,1.07,93.71,1.61,107.8,1.54,118.7,484.7,699.35
Tbilisi,41.7151,44.8271,2025-04-22 15:00:00,25.95,7.27,16.61,26.96,6.83,30.55,0.6,93.69,2.12,123.2,2.36,128.6,356.23,531.67
Tbilisi,41.7151,44.8271,2025-04-22 16:00:00,24.4,8.83,16.62,23.91,7.61,37.32,1.36,93.72,1.72,142.1,2.42,144.7,219.07,338.33
Tbilisi,41.7151,44.8271,2025-04-22 17:00:00,21.99,13.07,17.53,20.86,10.12,57.35,2.37,93.77,0.68,148.9,1.34,145.0,110.85,149.15
Tbilisi,41.7151,44.8271,2025-04-22 18:00:00,20.07,12.0,16.04,18.07,9.39,59.94,4.08,93.81,0.87,45.5,1.45,49.7,15.4,18.98
Tbilisi,41.7151,44.8271,2025-04-22 19:00:00,18.35,11.41,14.88,16.48,9.04,64.27,2.6,93.86,1.66,36.9,3.26,39.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 20:00:00,17.19,11.3,14.24,15.26,8.98,68.68,4.37,93.83,2.31,42.2,4.75,43.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 21:00:00,15.69,11.59,13.64,13.85,9.14,76.93,0.24,93.87,1.41,53.9,3.15,53.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 22:00:00,14.49,11.72,13.1,13.35,9.2,83.7,0.33,93.93,0.54,54.8,1.21,55.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-22 23:00:00,14.35,11.77,13.06,13.64,9.23,84.75,0.7,93.95,0.98,343.4,1.88,353.6,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 00:00:00,14.11,11.49,12.8,13.24,9.06,84.46,0.55,93.9,1.68,356.6,3.36,1.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 01:00:00,12.92,10.63,11.77,11.53,8.55,86.12,0.14,93.86,1.32,346.4,2.45,353.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 02:00:00,12.89,10.38,11.64,12.07,8.38,84.65,0.03,93.93,1.64,297.2,2.93,293.8,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 03:00:00,12.75,10.08,11.42,12.04,8.22,83.78,0.02,93.9,2.12,311.4,4.4,313.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 04:00:00,12.64,9.77,11.21,11.82,8.05,82.65,0.01,93.9,2.29,321.0,4.72,323.3,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 05:00:00,12.81,9.85,11.33,12.2,8.1,82.26,0.01,93.93,2.16,325.4,4.41,326.7,14.62,19.2
Tbilisi,41.7151,44.8271,2025-04-23 06:00:00,14.15,10.54,12.35,14.15,8.47,78.81,0.02,93.93,2.29,337.9,3.69,335.3,58.4,143.52
Tbilisi,41.7151,44.8271,2025-04-23 07:00:00,16.34,10.35,13.35,17.7,8.38,67.75,0.21,93.95,2.25,322.8,2.75,320.0,164.77,324.3
Tbilisi,41.7151,44.8271,2025-04-23 08:00:00,18.74,9.84,14.29,21.42,8.1,56.28,1.18,93.93,1.75,307.6,2.06,304.7,239.38,504.4
Tbilisi,41.7151,44.8271,2025-04-23 09:00:00,20.06,9.46,14.76,22.78,7.89,50.47,1.62,93.88,0.75,305.8,0.91,302.5,453.1,661.38
Tbilisi,41.7151,44.8271,2025-04-23 10:00:00,21.14,9.33,15.24,24.04,7.82,46.78,2.24,93.84,1.54,201.7,1.66,205.3,617.85,775.97
Tbilisi,41.7151,44.8271,2025-04-23 11:00:00,20.1,9.33,14.71,20.83,7.82,49.91,2.17,93.88,4.14,199.0,4.7,200.4,644.05,840.5
Tbilisi,41.7151,44.8271,2025-04-23 12:00:00,18.92,9.39,14.15,19.88,7.85,53.9,0.92,93.87,4.31,199.4,5.01,201.7,502.27,844.42
Tbilisi,41.7151,44.8271,2025-04-23 13:00:00,19.32,9.03,14.18,21.59,7.68,51.39,0.22,93.78,2.39,191.6,2.72,196.6,294.6,783.88
Tbilisi,41.7151,44.8271,2025-04-23 14:00:00,19.97,8.6,14.28,22.36,7.45,47.84,0.04,93.69,1.47,153.3,1.57,162.1,209.35,668.92
Tbilisi,41.7151,44.8271,2025-04-23 15:00:00,20.0,8.39,14.2,21.31,7.34,47.04,0.01,93.67,2.36,141.5,2.61,147.3,204.27,497.45
Tbilisi,41.7151,44.8271,2025-04-23 16:00:00,19.09,8.55,13.82,19.21,7.44,50.42,0.01,93.62,2.81,132.8,3.48,137.6,131.07,305.15
Tbilisi,41.7151,44.8271,2025-04-23 17:00:00,17.98,9.32,13.65,17.62,7.84,56.92,0.01,93.56,2.06,126.3,3.16,129.1,63.8,135.85
Tbilisi,41.7151,44.8271,2025-04-23 18:00:00,15.84,10.13,12.99,14.54,8.27,68.74,0.02,93.55,1.34,122.5,2.37,122.6,11.65,19.98
Tbilisi,41.7151,44.8271,2025-04-23 19:00:00,14.92,9.28,12.1,13.09,7.8,68.84,0.01,93.6,0.84,130.7,1.31,132.2,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 20:00:00,15.09,9.3,12.2,13.2,7.81,68.2,0.01,93.64,0.45,230.4,1.02,241.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 21:00:00,14.81,9.12,11.96,13.0,7.72,68.64,0.02,93.63,1.26,279.6,2.28,276.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 22:00:00,13.89,8.91,11.4,12.38,7.62,71.87,0.02,93.57,1.49,302.9,2.64,297.5,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-23 23:00:00,13.1,8.7,10.9,11.77,7.52,74.65,0.0,93.54,1.56,313.7,2.79,308.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 00:00:00,12.08,8.43,10.26,10.35,7.39,78.41,0.0,93.49,1.56,320.5,2.72,313.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 01:00:00,11.42,8.29,9.85,9.72,7.34,81.31,0.0,93.44,1.56,321.0,2.76,312.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 02:00:00,11.46,8.14,9.8,9.32,7.26,80.21,0.0,93.44,1.8,296.4,3.14,289.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 03:00:00,11.58,7.73,9.65,9.4,7.05,77.31,0.0,93.47,2.66,269.1,4.21,266.7,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 04:00:00,11.61,7.35,9.48,10.05,6.86,75.08,0.0,93.47,2.35,274.4,3.87,270.9,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 05:00:00,11.86,7.21,9.54,10.54,6.79,73.1,0.08,93.47,1.93,273.6,3.49,267.5,15.23,21.7
Tbilisi,41.7151,44.8271,2025-04-24 06:00:00,13.27,7.95,10.61,12.83,7.16,70.23,0.39,93.44,1.43,251.2,2.45,248.2,74.88,151.23
Tbilisi,41.7151,44.8271,2025-04-24 07:00:00,15.48,7.78,11.63,16.78,7.06,60.04,0.62,93.46,2.63,227.3,3.38,227.9,131.27,337.42
Tbilisi,41.7151,44.8271,2025-04-24 08:00:00,15.11,7.95,11.53,15.0,7.14,62.22,0.3,93.53,3.34,232.4,4.32,232.5,157.35,527.85
Tbilisi,41.7151,44.8271,2025-04-24 09:00:00,14.81,7.87,11.34,15.5,7.1,63.08,0.06,93.53,3.89,251.1,4.59,251.6,485.15,687.5
Tbilisi,41.7151,44.8271,2025-04-24 10:00:00,15.58,8.15,11.87,16.96,7.24,61.22,0.07,93.53,3.74,264.0,4.28,263.0,643.95,807.53
Tbilisi,41.7151,44.8271,2025-04-24 11:00:00,17.49,8.37,12.93,20.08,7.35,55.0,0.05,93.48,1.99,280.1,2.24,275.4,671.38,873.5
Tbilisi,41.7151,44.8271,2025-04-24 12:00:00,19.76,8.43,14.1,23.61,7.38,47.88,0.05,93.43,1.29,338.2,1.26,321.1,705.88,904.42
Tbilisi,41.7151,44.8271,2025-04-24 13:00:00,21.64,8.64,15.14,25.85,7.49,43.25,0.08,93.37,2.32,13.2,2.07,3.9,629.47,842.7
Tbilisi,41.7151,44.8271,2025-04-24 14:00:00,22.27,8.7,15.49,25.29,7.52,41.75,0.08,93.3,3.0,25.0,2.85,19.1,565.7,723.65
Tbilisi,41.7151,44.8271,2025-04-24 15:00:00,21.85,8.73,15.29,23.15,7.55,42.98,0.09,93.24,3.33,33.7,3.49,30.3,434.4,556.25
Tbilisi,41.7151,44.8271,2025-04-24 16:00:00,21.11,8.89,15.0,21.54,7.63,45.43,0.3,93.2,3.25,39.4,3.65,37.1,262.1,353.08
Tbilisi,41.7151,44.8271,2025-04-24 17:00:00,19.66,10.42,15.04,19.14,8.49,55.25,0.39,93.19,2.18,48.0,3.33,44.4,118.62,154.98
Tbilisi,41.7151,44.8271,2025-04-24 18:00:00,17.13,10.5,13.82,15.27,8.52,64.97,0.3,93.19,1.76,49.2,2.96,50.5,18.25,22.6
Tbilisi,41.7151,44.8271,2025-04-24 19:00:00,16.69,9.17,12.93,13.6,7.78,61.05,0.26,93.21,1.3,62.1,1.9,62.8,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 20:00:00,17.22,8.77,12.99,12.76,7.57,57.47,0.19,93.24,0.42,106.7,0.58,109.1,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 21:00:00,16.79,8.66,12.72,12.17,7.52,58.65,0.01,93.21,0.31,312.4,0.41,313.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 22:00:00,15.83,8.6,12.21,12.13,7.49,62.07,0.0,93.16,0.86,332.2,1.23,333.0,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-24 23:00:00,15.09,8.35,11.72,11.8,7.36,63.94,0.0,93.13,1.03,349.3,1.55,350.4,0.0,0.0
Tbilisi,41.7151,44.8271,2025-04-25 00:00:00,14.28,8.08,11.18,11.51,7.23,66.17,0.0,93.11,0.99,33.0,1.69,35.1,0.0,0.0
