date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2017-02-12,-2.64,-1.35,-3.46,5.14,0.74,1.24,1.92,96.89,91.08,3.27,1.5358
2017-02-13,-3.88,-1.26,-6.36,1.97,0.58,0.94,2.18,92.86,90.99,2.81,2.3513
2017-02-14,-5.78,-2.47,-8.65,6.47,1.56,2.37,3.85,97.08,90.89,2.54,1.4954
2017-02-15,-5.91,-3.56,-8.17,7.44,1.67,2.64,3.45,95.34,90.36,2.48,2.4506
2017-02-16,-5.04,-3.84,-6.22,14.68,3.54,5.72,9.02,98.16,90.51,2.75,1.6423
2017-02-17,-6.72,-5.18,-10.08,4.69,1.89,2.98,4.65,94.78,91.15,2.26,1.8055
2017-02-18,-5.4,2.18,-14.1,0.01,1.6,2.92,4.77,82.11,91.24,2.3,3.6521
2017-02-19,-1.26,4.44,-5.8,0.0,1.47,2.54,3.61,70.09,91.49,2.65,3.9914
2017-02-20,-0.74,4.88,-5.29,0.0,1.54,3.04,3.99,77.44,91.04,3.12,3.4961
2017-02-21,0.77,5.39,-2.88,0.08,1.14,2.14,4.05,72.72,90.52,3.24,3.6266
2017-02-22,2.51,6.45,-0.78,7.24,1.3,2.23,3.78,81.47,90.28,4.15,2.6261
2017-02-23,1.66,5.04,-0.2,6.05,1.71,2.78,4.82,79.97,90.68,3.74,3.5359
2017-02-24,3.59,9.39,-0.48,0.0,1.19,2.57,3.65,74.88,90.87,4.07,3.2278
2017-02-25,3.65,9.48,0.36,0.0,1.39,2.98,4.13,77.59,90.98,4.24,4.261
2017-02-26,0.8,2.4,-1.28,7.57,1.68,2.84,4.93,90.61,91.21,4.01,1.4345
2017-02-27,3.32,8.66,-1.63,0.0,0.99,1.83,3.14,79.45,90.93,4.24,3.6804
2017-02-28,5.35,10.96,1.57,0.0,0.92,1.89,3.69,76.61,90.92,4.68,4.3114
2017-03-01,4.82,10.29,1.21,0.0,1.92,4.05,5.39,80.91,90.67,4.83,3.9696
2017-03-02,5.7,10.32,2.7,0.0,1.33,3.12,3.87,77.78,90.27,4.95,3.0689
2017-03-03,5.95,9.64,3.2,0.11,0.77,1.6,3.02,80.6,90.38,5.17,3.3427
2017-03-04,2.25,3.42,1.1,3.96,1.24,1.85,2.83,95.21,90.73,4.71,1.4467
2017-03-05,2.95,6.88,0.08,0.96,1.21,1.91,2.91,87.61,91.25,4.5,3.5256
2017-03-06,3.93,10.37,-0.3,0.0,1.55,3.39,5.31,78.16,90.77,4.35,4.5379
2017-03-07,5.05,11.19,0.34,0.0,1.53,3.1,4.45,67.17,90.39,4.03,4.5492
2017-03-08,4.74,11.14,-0.26,0.0,1.21,2.69,3.51,67.24,90.5,3.91,4.566
2017-03-09,5.18,12.16,0.46,0.0,1.23,2.89,3.7,72.43,90.69,4.35,4.6459
2017-03-10,6.34,12.63,1.33,0.0,1.64,3.66,5.23,75.09,90.33,4.95,4.2338
2017-03-11,7.06,13.85,3.02,0.07,1.6,3.43,4.89,76.85,89.75,5.36,3.2717
2017-03-12,8.7,13.29,4.76,0.01,1.16,2.31,3.07,68.87,90.04,5.27,4.7686
2017-03-13,7.03,10.31,3.45,0.29,1.23,2.6,3.96,80.66,90.0,5.62,3.0878
2017-03-14,6.19,9.18,4.02,2.24,0.72,1.24,1.74,84.62,90.2,5.54,2.1182
2017-03-15,3.28,5.31,1.31,4.69,0.98,1.57,3.13,87.95,90.22,4.69,2.4012
2017-03-16,1.61,4.22,-0.21,1.9,1.24,1.95,3.74,90.77,90.24,4.29,2.1331
2017-03-17,3.84,8.08,-0.27,0.17,0.68,1.3,2.41,73.16,90.12,3.97,4.9771
2017-03-18,2.84,6.59,-0.54,8.12,1.55,2.61,4.81,87.68,89.99,4.55,1.6138
2017-03-19,4.74,10.87,-1.2,0.08,1.06,1.89,2.84,66.32,89.95,3.74,4.8086
2017-03-20,1.64,4.61,-2.06,6.33,1.92,3.37,6.53,85.7,89.86,4.08,1.5612
2017-03-21,-0.16,3.32,-2.45,0.29,1.4,2.23,4.13,75.32,90.32,3.09,4.5266
2017-03-22,0.8,4.04,-2.43,0.08,1.0,1.63,3.58,76.64,90.55,3.39,4.2331
2017-03-23,1.51,5.87,-2.12,0.0,0.85,1.44,3.35,78.04,90.81,3.61,5.3657
2017-03-24,3.28,8.38,0.18,0.0,0.8,1.4,3.0,78.53,91.01,4.12,5.3911
2017-03-25,5.57,10.34,1.08,0.0,0.82,1.45,2.78,71.79,90.65,4.46,5.2951
2017-03-26,6.98,12.46,3.69,0.04,0.73,1.33,2.17,73.14,90.34,5.03,4.6706
2017-03-27,5.49,8.91,0.75,7.03,1.28,2.31,3.78,86.43,90.28,5.4,1.8209
2017-03-28,1.02,4.05,-0.69,8.69,1.41,2.28,3.33,88.21,90.8,3.96,4.8038
2017-03-29,4.18,8.6,-0.52,0.0,1.05,1.79,3.11,68.52,91.05,3.81,5.8378
2017-03-30,8.7,14.94,2.0,0.0,1.02,1.96,2.63,57.77,90.71,4.33,6.3384
2017-03-31,6.95,10.05,4.04,0.01,0.63,1.22,2.1,73.06,90.82,5.0,4.7851
2017-04-01,4.93,7.86,2.63,0.02,0.83,1.43,2.67,90.01,90.76,5.36,2.9796
2017-04-02,3.62,6.93,1.46,0.11,0.95,1.69,2.83,88.14,90.94,4.75,2.0232
2017-04-03,4.93,9.85,0.93,0.01,0.78,1.46,3.07,81.35,90.99,4.75,4.7078
2017-04-04,8.42,14.32,1.87,0.0,0.93,1.65,2.42,57.45,91.19,4.18,6.6979
2017-04-05,11.3,18.69,3.97,0.0,1.0,2.05,3.28,51.36,90.94,4.44,6.5479
2017-04-06,10.13,16.05,4.35,0.0,1.09,2.51,3.55,65.52,90.28,5.44,5.1878
2017-04-07,9.8,16.17,5.46,1.11,0.91,1.73,2.25,71.42,90.12,5.82,4.2466
2017-04-08,9.08,14.28,4.58,5.41,0.8,1.52,3.19,75.29,90.09,5.82,4.891
2017-04-09,1.94,4.12,-0.17,9.67,1.24,2.3,2.9,91.48,90.59,4.44,1.4347
2017-04-10,2.37,5.89,-0.61,1.05,1.19,2.01,2.88,84.39,90.9,4.16,5.575
2017-04-11,3.19,7.2,-0.67,0.37,1.06,1.87,3.71,83.65,90.92,4.38,4.2922
2017-04-12,8.73,17.34,-0.8,0.02,0.93,1.89,2.89,59.18,90.75,4.3,6.6559
2017-04-13,11.08,17.29,4.76,0.43,0.73,1.64,2.52,74.71,90.21,6.81,3.6948
2017-04-14,8.48,11.61,5.04,5.95,1.03,1.85,4.38,86.61,89.9,6.68,1.2646
2017-04-15,7.47,11.47,3.67,0.46,0.85,1.64,3.29,78.0,90.59,5.49,6.0814
2017-04-16,8.65,14.1,1.56,0.0,0.9,1.81,2.46,66.6,90.63,4.99,6.9972
2017-04-17,12.01,19.02,5.09,0.0,1.02,2.21,2.99,64.39,90.38,6.04,6.5054
2017-04-18,12.21,18.6,6.1,0.3,0.93,2.17,3.05,67.8,90.26,6.4,5.8709
2017-04-19,6.41,8.95,2.8,3.41,1.33,2.36,3.96,86.09,90.86,5.68,3.905
2017-04-20,10.86,17.29,2.56,0.05,0.93,1.83,3.13,61.47,90.67,5.37,6.7927
2017-04-21,10.56,16.14,6.28,0.83,0.95,2.15,3.32,79.41,90.49,6.94,3.4858
2017-04-22,4.71,6.65,2.5,12.75,1.08,2.14,2.92,88.72,90.86,5.22,1.6006
2017-04-23,11.37,22.15,0.71,7.88,1.98,4.44,5.87,76.52,89.82,7.08,4.2283
2017-04-24,3.69,8.28,0.17,5.06,1.19,2.17,3.46,78.17,90.74,4.19,5.9897
2017-04-25,2.15,5.62,-1.12,5.41,1.35,2.42,3.53,82.15,91.48,3.96,5.8762
2017-04-26,7.43,15.72,-1.32,0.0,0.8,1.7,3.05,58.26,91.26,3.91,7.991
2017-04-27,11.31,18.87,4.23,0.0,1.07,2.35,4.85,62.52,90.96,5.51,7.7462
2017-04-28,12.72,19.55,5.63,0.0,0.9,2.08,4.26,61.45,90.79,6.03,6.9739
2017-04-29,13.03,16.26,9.8,0.36,0.68,1.34,1.82,64.96,90.61,6.66,6.2467
2017-04-30,14.4,19.36,8.74,0.01,0.9,1.87,2.68,51.67,90.5,5.64,7.8132
2017-05-01,16.24,21.62,9.93,0.0,1.0,1.98,2.85,50.67,90.47,6.31,7.483
2017-05-02,15.51,21.43,11.04,0.51,0.59,1.09,2.56,67.27,90.4,8.03,5.2303
2017-05-03,12.12,15.72,9.55,1.83,0.52,1.19,2.24,84.95,90.36,8.24,5.3635
2017-05-04,10.81,12.76,8.99,0.34,0.76,1.53,2.48,88.19,90.5,7.88,3.4558
2017-05-05,12.16,15.49,9.6,0.07,0.85,1.75,2.88,82.6,90.58,8.03,4.7662
2017-05-06,13.76,18.43,8.11,0.02,0.75,1.49,2.07,70.84,90.3,7.56,5.9683
2017-05-07,12.99,17.72,8.83,1.68,0.79,1.78,2.68,77.12,90.02,7.92,3.4406
2017-05-08,13.05,17.24,8.05,3.31,0.8,1.64,2.57,72.45,90.07,7.34,5.4523
2017-05-09,14.25,18.34,10.65,4.15,1.01,2.28,3.69,75.31,90.25,8.35,6.0206
2017-05-10,15.22,22.04,10.52,9.33,0.98,2.33,3.29,76.45,90.15,8.89,3.0518
2017-05-11,9.37,12.21,6.22,14.76,0.91,1.78,3.25,90.71,90.71,7.34,1.8223
2017-05-12,11.37,16.27,6.12,0.07,0.81,1.6,2.91,72.78,90.95,6.59,7.8288
2017-05-13,15.6,20.62,8.73,0.0,0.86,1.75,2.37,56.09,90.61,6.42,7.3733
2017-05-14,15.78,22.17,10.75,0.73,0.92,2.09,3.39,73.18,90.29,8.95,5.3986
2017-05-15,10.35,11.91,8.0,13.21,1.09,2.0,3.66,93.78,90.56,8.14,1.6927
2017-05-16,9.9,13.11,7.95,10.8,1.47,2.74,4.54,91.33,90.78,7.64,1.9764
2017-05-17,10.98,15.22,7.65,2.96,0.95,1.78,2.89,82.9,90.82,7.36,6.0845
2017-05-18,12.86,19.26,8.76,9.97,0.61,1.27,2.43,82.33,90.48,8.3,4.0306
2017-05-19,13.43,17.91,9.89,10.54,0.73,1.45,2.36,85.49,90.18,9.06,2.7394
2017-05-20,9.49,12.31,6.56,14.88,1.14,2.07,4.67,92.92,89.99,7.72,1.9481
2017-05-21,8.5,13.34,5.47,10.59,0.79,1.57,2.66,83.6,90.02,6.36,6.295
2017-05-22,12.26,18.42,6.85,0.42,0.94,2.02,2.82,74.52,90.02,7.19,5.6707
2017-05-23,10.09,14.18,6.96,15.38,0.94,1.73,3.12,88.59,90.26,7.55,3.0168
2017-05-24,7.83,11.43,4.94,8.78,0.97,1.83,3.37,85.93,90.71,6.22,5.1331
2017-05-25,11.62,16.8,4.76,0.0,1.02,1.91,2.64,67.18,90.73,6.14,8.4506
2017-05-26,15.49,20.97,9.97,1.14,0.74,1.43,2.25,60.65,90.48,7.19,7.2043
2017-05-27,14.0,18.07,9.67,3.08,0.63,1.39,2.34,77.72,90.33,8.51,6.7766
2017-05-28,13.55,16.94,10.54,0.64,0.67,1.29,2.5,80.15,90.63,8.51,5.2517
2017-05-29,15.67,20.82,9.16,0.01,0.69,1.4,2.34,73.35,90.72,8.82,6.636
2017-05-30,18.05,22.98,12.84,0.1,0.66,1.43,2.15,65.07,90.47,9.08,7.4606
2017-05-31,13.52,16.53,10.92,1.13,0.95,1.81,3.21,84.61,90.64,8.96,5.1062
2017-06-01,12.69,15.59,10.05,1.22,1.0,1.84,3.34,84.23,90.59,8.45,6.2873
2017-06-02,13.28,17.11,9.79,0.75,1.2,2.24,3.55,81.07,90.7,8.46,4.4354
2017-06-03,15.17,19.08,10.92,0.25,0.91,1.75,2.76,73.0,90.84,8.56,7.8254
2017-06-04,16.63,21.3,11.47,0.0,0.83,1.58,2.57,69.68,90.8,8.96,8.2865
2017-06-05,20.8,29.78,13.93,0.0,0.71,1.37,2.56,65.48,90.65,10.75,8.3614
2017-06-06,20.39,26.18,14.55,0.07,0.62,1.46,2.64,72.37,90.38,11.65,7.2934
2017-06-07,16.58,20.36,13.42,0.45,0.93,1.81,3.68,84.73,90.61,10.97,3.3871
2017-06-08,17.44,21.87,12.8,0.0,0.76,1.44,2.34,74.39,90.61,10.07,8.1446
2017-06-09,20.48,25.06,14.63,0.04,0.75,1.48,2.01,66.61,90.28,10.84,8.435
2017-06-10,17.64,21.98,13.33,13.45,1.24,2.4,3.9,85.79,90.21,11.92,5.2793
2017-06-11,15.3,18.82,12.86,3.02,1.18,2.18,3.46,86.31,90.42,10.27,4.5998
2017-06-12,14.98,17.74,12.67,3.84,1.14,2.05,3.81,86.0,90.53,10.07,3.6175
2017-06-13,16.25,20.5,12.26,0.09,0.84,1.51,2.67,74.64,90.48,9.39,8.0681
2017-06-14,17.93,23.84,12.83,9.79,0.99,1.95,2.68,74.89,89.95,10.5,3.6365
2017-06-15,13.56,16.63,11.14,17.49,1.71,3.11,4.96,89.08,90.45,9.52,3.2726
2017-06-16,12.05,15.06,8.89,6.33,1.08,1.95,3.38,83.33,90.73,8.02,3.3348
2017-06-17,14.69,19.87,8.86,0.15,0.92,1.59,2.64,65.51,90.48,7.34,8.7413
2017-06-18,17.75,23.22,12.59,0.0,0.81,1.57,2.32,63.62,90.08,8.76,8.3772
2017-06-19,17.01,20.93,12.98,0.38,0.81,1.59,2.4,79.03,90.02,10.58,5.1394
2017-06-20,14.87,18.16,12.17,4.59,0.97,1.76,3.27,89.01,90.03,10.43,3.3259
2017-06-21,15.12,19.33,11.33,2.62,0.91,1.64,3.0,79.82,90.23,9.37,7.1978
2017-06-22,14.41,17.65,12.01,3.3,1.31,2.4,3.9,87.53,90.49,9.86,4.1882
2017-06-23,16.04,19.57,12.72,0.85,0.95,1.72,3.03,75.57,90.81,9.44,7.4796
2017-06-24,17.68,22.67,10.22,0.01,0.82,1.58,2.51,63.48,90.59,8.58,8.7334
2017-06-25,17.38,20.79,14.6,0.05,1.09,1.96,2.85,74.31,90.76,10.15,6.9953
2017-06-26,19.21,24.74,12.81,0.0,0.77,1.57,2.42,75.2,90.6,11.35,8.2174
2017-06-27,21.07,26.67,15.52,0.02,0.68,1.56,2.41,75.59,90.44,12.8,7.5252
2017-06-28,20.65,25.08,17.09,0.12,0.64,1.22,2.54,77.25,90.49,12.81,7.805
2017-06-29,19.66,24.01,15.78,0.16,0.75,1.35,2.69,75.99,90.51,11.81,7.7306
2017-06-30,18.66,22.67,14.53,0.22,0.86,1.59,2.63,78.08,90.6,11.49,7.9512
2017-07-01,20.51,24.98,15.65,0.0,0.85,1.66,2.74,74.34,90.64,12.22,8.1504
2017-07-02,23.51,30.63,15.56,0.0,0.76,1.53,2.38,63.53,90.33,12.41,8.4072
2017-07-03,25.77,33.7,16.81,0.0,0.91,2.02,3.06,57.1,90.04,12.56,8.3311
2017-07-04,24.92,34.79,19.39,0.78,1.08,2.45,3.17,65.57,89.95,13.67,6.8129
2017-07-05,19.43,22.62,16.12,7.84,1.52,2.88,4.41,88.13,90.68,13.7,4.0193
2017-07-06,18.05,22.11,15.32,4.41,1.09,2.09,3.85,83.7,90.62,11.89,4.0246
2017-07-07,15.54,17.34,14.01,13.16,1.39,2.56,3.92,88.8,90.44,10.83,1.9908
2017-07-08,16.21,19.97,13.49,2.09,1.23,2.24,3.35,81.65,90.57,10.28,5.2771
2017-07-09,16.93,21.11,13.52,1.03,1.0,1.81,3.47,78.19,90.64,10.31,4.9946
2017-07-10,17.35,21.72,13.96,0.0,0.95,1.75,3.31,78.04,90.83,10.55,7.5706
2017-07-11,17.86,22.31,13.76,0.0,0.86,1.64,3.22,75.96,90.9,10.55,7.691
2017-07-12,18.69,23.4,14.93,0.0,0.86,1.69,3.37,78.34,90.56,11.51,5.4036
2017-07-13,19.44,24.05,15.02,0.01,0.87,1.64,2.99,78.56,90.12,12.11,4.8955
2017-07-14,19.89,24.05,16.55,0.04,0.95,1.76,3.25,79.32,90.15,12.59,6.8009
2017-07-15,20.12,24.68,16.11,0.14,1.0,1.94,2.98,80.28,90.34,12.87,7.1513
2017-07-16,21.82,26.32,17.05,0.71,0.83,1.64,2.67,75.83,90.42,13.51,6.4805
2017-07-17,23.83,30.86,16.93,0.01,0.43,1.09,2.04,66.46,90.43,12.92,7.2538
2017-07-18,24.09,29.93,18.71,0.0,0.7,1.47,2.79,62.33,90.39,12.53,7.1026
2017-07-19,22.95,28.66,18.32,0.33,0.88,1.94,3.77,69.86,90.22,13.16,4.7878
2017-07-20,20.44,24.71,17.35,3.91,1.08,2.1,3.5,85.73,90.37,14.13,2.1758
2017-07-21,20.6,26.14,16.62,1.36,1.0,1.98,3.94,82.27,90.44,13.56,3.6336
2017-07-22,21.27,27.21,17.07,2.12,1.12,2.22,3.91,79.5,90.51,13.46,3.0132
2017-07-23,18.94,22.57,16.34,4.37,1.03,2.01,3.9,85.45,90.57,12.82,2.8577
2017-07-24,19.72,24.51,15.85,0.96,0.78,1.6,3.28,77.86,90.26,12.16,4.0894
2017-07-25,20.19,24.43,16.68,1.47,0.84,1.67,3.27,79.77,90.06,12.9,6.2875
2017-07-26,22.95,28.1,17.46,0.34,0.79,1.45,2.67,65.03,90.08,12.24,7.9942
2017-07-27,25.52,32.44,17.77,0.38,0.97,1.99,3.08,44.93,90.08,9.22,8.1648
2017-07-28,25.23,33.64,19.59,0.2,1.27,2.86,4.56,56.7,90.02,11.99,7.0786
2017-07-29,20.32,24.48,16.83,2.5,1.41,2.69,4.52,83.41,90.62,13.61,2.1593
2017-07-30,18.95,23.62,16.02,0.6,1.23,2.24,3.96,78.36,90.87,11.66,2.8433
2017-07-31,19.79,25.45,15.84,0.24,0.97,1.89,4.12,75.86,90.86,11.87,3.5676
2017-08-01,22.38,28.47,17.34,0.01,0.82,1.71,3.49,65.94,90.88,11.92,5.5116
2017-08-02,24.54,31.6,18.45,0.11,0.69,1.51,2.94,61.13,90.61,12.39,5.551
2017-08-03,25.0,31.84,18.37,0.11,0.6,1.48,2.72,61.0,90.35,12.73,6.3067
2017-08-04,25.48,32.83,19.67,0.0,0.64,1.49,3.01,58.68,90.06,12.6,5.8344
2017-08-05,24.54,31.16,18.96,0.0,0.71,1.49,3.52,64.45,90.1,13.14,6.3881
2017-08-06,24.85,32.31,19.06,0.01,0.59,1.44,3.32,60.53,90.21,12.44,7.1976
2017-08-07,25.35,33.16,18.24,0.0,0.68,1.63,3.21,57.39,90.29,11.95,7.0915
2017-08-08,24.05,30.41,19.88,0.0,0.85,1.68,4.04,67.67,90.61,13.54,6.4382
2017-08-09,22.85,27.35,19.22,0.04,0.87,1.69,3.42,76.66,90.82,14.4,5.9707
2017-08-10,24.08,30.27,19.19,0.07,0.82,1.77,3.68,69.06,90.59,13.74,5.6146
2017-08-11,25.97,33.38,20.05,0.19,0.67,1.42,2.69,58.92,90.28,12.9,6.1246
2017-08-12,25.31,31.75,20.16,0.11,0.73,1.56,3.54,65.25,90.15,13.97,6.0646
2017-08-13,25.34,32.89,19.38,0.06,0.77,1.65,3.77,61.4,89.96,12.89,5.9054
2017-08-14,23.36,28.63,19.7,0.8,0.98,1.85,3.84,72.66,90.25,14.13,5.8606
2017-08-15,21.63,25.72,18.85,4.64,1.28,2.35,4.4,84.31,90.43,14.9,4.9363
2017-08-16,22.86,27.94,18.54,2.03,0.95,1.79,3.36,72.68,90.3,13.58,6.1918
2017-08-17,22.98,28.5,18.15,1.69,0.72,1.41,2.39,64.72,90.22,12.09,5.2476
2017-08-18,22.66,27.08,19.18,0.92,0.92,1.65,2.93,71.11,90.44,13.28,6.0684
2017-08-19,23.44,29.72,19.13,0.32,0.96,1.84,3.87,63.45,90.55,12.1,5.3119
2017-08-20,23.38,29.69,18.07,0.34,0.84,1.72,3.28,61.16,90.5,11.62,5.8226
2017-08-21,25.13,32.27,18.53,0.0,0.61,1.3,2.41,51.87,90.12,10.75,6.8974
2017-08-22,23.12,28.75,19.65,1.98,1.22,2.31,4.21,69.91,90.19,13.41,5.616
2017-08-23,20.06,24.88,16.52,8.74,1.41,2.6,5.12,84.48,90.52,13.63,1.8857
2017-08-24,19.56,24.9,16.19,0.58,1.27,2.3,4.26,76.38,90.85,11.72,4.2929
2017-08-25,19.2,24.28,16.41,1.39,1.25,2.31,4.16,77.87,91.0,11.73,2.3491
2017-08-26,19.41,25.23,16.08,0.49,1.02,2.07,3.96,73.62,90.84,11.13,3.0989
2017-08-27,20.99,27.94,15.51,0.01,0.91,1.76,3.74,65.73,90.46,10.76,4.9075
2017-08-28,21.77,29.19,15.97,0.29,0.78,1.6,3.71,67.16,90.14,11.45,5.4214
2017-08-29,20.58,26.62,16.97,0.57,0.92,1.8,4.19,76.75,90.23,12.48,3.96
2017-08-30,20.37,26.3,16.99,0.78,1.09,2.15,4.86,77.74,90.4,12.51,3.9242
2017-08-31,19.52,25.79,16.27,2.68,1.3,2.44,4.5,80.47,90.62,12.26,3.0725
2017-09-01,17.73,23.99,14.54,3.64,1.3,2.45,4.54,83.45,90.62,11.44,3.7207
2017-09-02,17.54,22.86,14.27,0.99,1.03,1.87,3.92,80.27,90.64,10.86,3.2875
2017-09-03,19.81,26.26,14.9,0.02,0.88,1.56,3.48,69.79,90.52,10.67,6.3542
2017-09-04,23.57,30.86,17.07,0.0,0.89,1.65,2.68,49.65,90.48,9.29,6.5839
2017-09-05,21.78,27.57,17.49,0.08,0.98,1.84,3.81,57.81,90.62,10.08,5.4823
2017-09-06,21.37,29.56,16.48,4.13,1.09,2.17,4.28,64.44,90.08,10.54,4.4438
2017-09-07,14.62,16.15,11.8,32.94,1.68,3.08,4.71,87.96,90.76,10.13,1.2077
2017-09-08,17.59,24.87,10.56,0.03,1.0,1.73,2.68,54.86,90.9,6.98,6.4735
2017-09-09,21.24,28.35,15.49,0.0,1.03,1.88,2.63,42.6,90.74,7.09,6.2844
2017-09-10,21.22,28.17,16.35,0.0,0.88,1.63,3.18,50.06,90.68,8.39,6.1776
2017-09-11,21.76,27.87,17.53,0.0,0.88,1.62,2.8,46.87,90.8,8.09,6.0288
2017-09-12,22.82,30.53,15.06,0.0,1.07,2.05,2.74,40.01,90.67,7.02,6.2009
2017-09-13,22.59,28.77,17.6,0.0,1.11,2.17,3.13,41.9,90.74,7.64,5.9297
2017-09-14,20.8,25.96,16.87,0.0,1.01,1.76,2.92,56.92,90.86,9.44,5.6038
2017-09-15,22.41,31.2,15.28,0.0,0.82,1.73,2.54,49.91,90.57,8.76,5.5145
2017-09-16,22.06,27.66,18.23,0.0,0.69,1.32,2.92,59.58,90.84,10.64,5.4168
2017-09-17,22.45,29.63,16.5,0.0,0.84,1.77,2.79,55.24,90.79,9.87,5.6436
2017-09-18,22.63,29.88,16.43,0.0,0.99,2.05,2.81,49.43,90.64,8.86,5.4665
2017-09-19,22.99,29.66,18.09,0.0,1.05,1.98,2.52,43.39,90.62,8.06,5.2512
2017-09-20,24.22,31.37,18.32,0.0,0.94,1.99,2.72,41.5,90.52,8.19,5.004
2017-09-21,24.5,31.95,17.62,0.0,0.78,1.69,2.74,43.47,90.32,8.67,4.4873
2017-09-22,21.68,29.58,17.2,0.01,1.21,2.5,4.29,57.15,90.36,9.64,4.6229
2017-09-23,19.9,26.33,16.66,1.05,1.11,2.13,4.13,78.57,90.68,12.19,3.551
2017-09-24,17.68,20.78,15.5,1.57,1.23,2.36,3.26,87.84,91.07,12.14,2.6155
2017-09-25,18.24,22.79,15.46,0.13,0.88,1.54,2.47,77.69,91.02,10.96,4.0697
2017-09-26,19.39,26.51,13.62,0.0,0.97,1.83,3.0,59.53,90.65,8.79,4.2269
2017-09-27,17.19,20.45,14.88,7.13,1.09,2.05,3.23,75.89,90.64,10.2,1.6272
2017-09-28,14.21,16.79,12.51,15.15,1.71,3.04,4.89,88.0,90.93,9.78,1.6462
2017-09-29,14.82,19.67,12.01,1.06,0.83,1.5,3.11,69.41,90.96,7.83,3.8285
2017-09-30,15.19,21.07,11.0,0.47,0.75,1.51,3.03,67.7,90.65,7.87,2.6352
2017-10-01,13.91,17.12,11.71,19.27,0.86,1.52,3.42,85.39,90.66,9.33,2.6045
2017-10-02,10.76,12.9,9.4,34.79,1.17,2.09,4.26,92.67,90.72,8.26,0.6442
2017-10-03,9.06,10.49,8.0,18.24,1.64,2.77,3.93,89.27,91.08,7.05,1.7198
2017-10-04,10.1,14.48,6.66,3.87,0.96,1.68,2.73,77.61,91.23,6.43,4.2348
2017-10-05,10.68,17.84,4.77,0.0,0.85,1.68,2.97,61.61,90.87,5.17,5.0018
2017-10-06,13.08,19.73,6.32,0.0,0.89,1.64,2.43,52.19,90.49,5.25,4.9757
2017-10-07,15.34,23.35,7.98,0.0,1.21,2.32,3.57,47.96,90.46,5.45,4.9176
2017-10-08,16.16,24.09,9.53,0.0,1.21,2.44,3.52,47.77,90.29,5.71,4.843
2017-10-09,14.19,18.42,12.03,2.15,1.27,2.24,3.2,74.83,90.44,8.35,1.9718
2017-10-10,10.95,12.76,8.41,27.83,0.84,1.46,2.89,93.2,90.74,8.4,1.1342
2017-10-11,9.37,12.3,7.84,14.91,1.06,1.82,2.93,91.21,91.06,7.34,1.8154
2017-10-12,9.87,12.74,8.22,4.07,0.75,1.31,2.87,87.03,91.17,7.23,1.6318
2017-10-13,10.91,15.69,8.06,0.39,0.71,1.18,2.61,78.69,91.09,6.9,4.1724
2017-10-14,10.95,15.33,8.11,0.38,1.04,1.81,2.99,76.33,90.8,6.84,3.7937
2017-10-15,8.99,9.92,8.03,20.58,2.22,3.97,5.97,96.45,90.96,7.61,1.3214
2017-10-16,8.2,10.77,6.69,32.6,3.17,6.07,7.76,93.5,90.63,7.03,1.4933
2017-10-17,7.02,8.02,6.31,8.22,2.3,4.18,6.39,95.33,91.32,6.54,1.0174
2017-10-18,9.27,14.95,4.76,0.28,0.94,1.67,2.29,79.82,91.32,6.3,3.9967
2017-10-19,11.56,17.61,6.82,0.0,0.99,1.73,2.36,66.67,91.06,6.11,4.0397
2017-10-20,12.62,17.47,8.97,0.0,1.01,1.7,2.35,63.05,90.93,6.32,3.6667
2017-10-21,11.84,16.95,8.31,0.0,1.04,1.75,2.48,69.74,90.74,6.59,3.6984
2017-10-22,11.17,16.67,7.8,0.54,0.93,1.68,2.73,77.4,90.45,6.95,3.5791
2017-10-23,11.47,16.37,7.83,0.74,0.93,1.74,2.92,71.92,90.56,6.63,3.7219
2017-10-24,13.89,21.69,8.81,0.0,1.14,2.49,3.48,58.03,90.44,6.19,3.3797
2017-10-25,14.99,22.44,9.52,0.0,1.08,2.43,3.2,61.01,90.75,6.95,2.8778
2017-10-26,13.08,17.22,10.31,4.75,1.14,2.12,3.16,77.31,90.88,7.94,2.5925
2017-10-27,10.07,13.42,8.03,7.64,1.23,2.22,3.1,88.52,90.87,7.47,2.2589
2017-10-28,12.42,19.38,8.31,0.09,1.13,2.36,3.44,68.36,90.17,6.73,2.6618
2017-10-29,12.12,17.74,7.15,0.15,1.3,2.89,4.41,74.68,89.82,7.3,2.1209
2017-10-30,10.12,14.33,6.28,27.68,1.25,2.62,5.39,87.79,89.64,7.59,0.9686
2017-10-31,5.71,7.7,3.24,18.91,1.51,2.65,3.78,90.02,90.48,5.68,1.0082
2017-11-01,3.7,5.59,2.37,17.97,1.23,2.14,3.64,95.01,90.79,5.2,1.3819
2017-11-02,3.88,7.72,1.82,4.26,1.0,1.71,3.52,75.93,91.03,4.16,3.0768
2017-11-03,6.86,13.33,1.98,0.0,1.09,1.88,3.09,52.91,90.67,3.55,3.5237
2017-11-04,8.04,13.95,3.31,0.0,1.17,2.07,3.44,63.62,90.7,4.71,3.276
2017-11-05,9.32,15.43,4.21,0.0,1.0,1.91,3.02,69.28,90.89,5.54,3.0334
