datetime,ALLSKY_SFC_SW_DWN,PRECTOTCORR,PS,QV2M,RH2M,T2M,WS10M,WS2M
2021-06-28 17:00:00,117.82,1.09,90.66,12.66,71.24,21.53,2.99,1.37
2021-06-28 18:00:00,47.15,1.17,90.68,12.86,78.88,20.13,2.61,1.2
2021-06-28 19:00:00,6.82,1.18,90.7,13.05,87.57,18.69,2.12,1.01
2021-06-28 20:00:00,0.0,1.09,90.74,13.14,92.74,17.89,1.71,0.88
2021-06-28 21:00:00,0.0,0.56,90.74,13.1,93.69,17.68,1.47,0.77
2021-06-28 22:00:00,0.0,1.08,90.72,12.99,94.02,17.49,1.29,0.7
2021-06-28 23:00:00,0.0,2.06,90.72,12.88,94.29,17.31,1.15,0.65
2021-06-29 00:00:00,0.0,3.67,90.7,12.83,94.74,17.17,0.97,0.57
2021-06-29 01:00:00,0.0,4.2,90.67,12.81,95.47,17.02,0.96,0.52
2021-06-29 02:00:00,0.0,3.07,90.65,12.75,96.03,16.85,1.02,0.54
2021-06-29 03:00:00,0.0,2.04,90.64,12.65,96.37,16.67,1.1,0.59
2021-06-29 04:00:00,0.0,1.1,90.64,12.55,96.53,16.52,1.28,0.67
2021-06-29 05:00:00,21.25,0.86,90.65,12.96,95.16,17.25,1.16,0.64
2021-06-29 06:00:00,81.75,0.78,90.67,13.46,92.21,18.35,1.18,0.59
2021-06-29 07:00:00,173.73,0.7,90.69,13.09,82.51,19.69,1.38,0.64
2021-06-29 08:00:00,290.62,0.69,90.7,12.52,71.31,21.34,1.82,0.82
2021-06-29 09:00:00,298.23,0.76,90.69,12.19,62.68,23.02,2.2,1.0
2021-06-29 10:00:00,292.12,0.96,90.67,12.16,59.57,23.82,2.78,1.27
2021-06-29 11:00:00,223.4,1.45,90.65,12.33,59.41,24.09,3.26,1.5
2021-06-29 12:00:00,289.27,2.79,90.64,12.55,61.82,23.72,3.4,1.58
2021-06-29 13:00:00,233.98,3.59,90.64,12.72,64.06,23.35,3.31,1.55
2021-06-29 14:00:00,199.93,2.69,90.64,12.81,66.46,22.86,3.16,1.46
2021-06-29 15:00:00,153.55,1.3,90.65,12.92,69.3,22.31,3.21,1.49
2021-06-29 16:00:00,122.28,1.25,90.68,12.97,74.34,21.23,3.05,1.42
2021-06-29 17:00:00,73.1,1.38,90.7,13.07,80.58,20.05,2.7,1.28
2021-06-29 18:00:00,36.12,1.22,90.74,13.14,86.29,19.04,2.44,1.21
2021-06-29 19:00:00,5.32,1.08,90.76,13.17,92.1,18.04,1.91,0.95
2021-06-29 20:00:00,0.0,0.74,90.8,13.08,94.27,17.57,1.49,0.79
2021-06-29 21:00:00,0.0,0.46,90.82,12.9,94.72,17.28,1.01,0.54
2021-06-29 22:00:00,0.0,0.31,90.82,12.73,95.33,16.97,0.57,0.27
2021-06-29 23:00:00,0.0,0.19,90.8,12.57,95.39,16.76,0.26,0.03
2021-06-30 00:00:00,0.0,0.14,90.78,12.41,95.13,16.6,0.28,0.02
2021-06-30 01:00:00,0.0,0.17,90.76,12.27,94.45,16.53,0.4,0.18
2021-06-30 02:00:00,0.0,0.31,90.75,12.2,94.75,16.39,0.66,0.42
2021-06-30 03:00:00,0.0,0.58,90.75,12.13,95.24,16.22,0.88,0.59
2021-06-30 04:00:00,0.0,0.62,90.76,12.06,95.56,16.08,0.97,0.65
2021-06-30 05:00:00,36.12,0.8,90.78,12.28,93.59,16.69,0.95,0.6
2021-06-30 06:00:00,143.62,0.67,90.79,12.47,87.66,17.97,0.98,0.57
2021-06-30 07:00:00,301.15,0.79,90.81,12.12,76.78,19.64,1.21,0.65
2021-06-30 08:00:00,478.48,0.34,90.81,11.77,65.73,21.69,1.58,0.78
2021-06-30 09:00:00,630.35,0.21,90.81,11.61,57.85,23.57,2.06,0.96
2021-06-30 10:00:00,757.33,0.21,90.79,11.64,53.41,24.94,2.67,1.22
2021-06-30 11:00:00,774.58,0.21,90.76,11.77,51.45,25.75,3.22,1.5
2021-06-30 12:00:00,838.78,0.2,90.74,11.97,51.29,26.08,3.54,1.68
2021-06-30 13:00:00,729.2,0.23,90.72,12.17,52.66,25.91,3.62,1.74
2021-06-30 14:00:00,752.0,0.28,90.72,12.31,54.38,25.56,3.53,1.71
2021-06-30 15:00:00,614.6,0.29,90.72,12.42,56.58,25.04,3.39,1.65
2021-06-30 16:00:00,440.23,0.3,90.71,12.5,59.55,24.29,3.15,1.54
2021-06-30 17:00:00,269.98,0.31,90.72,12.59,63.89,23.24,2.8,1.38
2021-06-30 18:00:00,116.95,0.35,90.73,12.72,70.37,21.82,2.37,1.16
2021-06-30 19:00:00,16.75,0.33,90.75,12.99,81.58,19.76,1.69,0.82
2021-06-30 20:00:00,0.0,0.29,90.77,13.1,90.42,18.25,1.17,0.58
2021-06-30 21:00:00,0.0,0.48,90.78,13.06,92.17,17.9,0.77,0.44
2021-06-30 22:00:00,0.0,0.43,90.78,12.99,93.78,17.54,0.62,0.36
2021-06-30 23:00:00,0.0,0.4,90.76,12.91,94.02,17.4,0.6,0.37
2021-07-01 00:00:00,0.0,0.27,90.74,12.85,93.61,17.39,0.61,0.41
2021-07-01 01:00:00,0.0,0.25,90.7,12.78,93.37,17.34,0.8,0.56
2021-07-01 02:00:00,0.0,0.23,90.67,12.7,93.22,17.26,0.93,0.67
2021-07-01 03:00:00,0.0,0.19,90.64,12.62,93.08,17.18,0.92,0.69
2021-07-01 04:00:00,0.0,0.19,90.63,12.54,92.9,17.11,0.8,0.63
2021-07-01 05:00:00,18.25,0.2,90.62,12.72,89.91,17.85,0.59,0.4
2021-07-01 06:00:00,76.5,0.23,90.61,12.76,81.18,19.53,0.47,0.21
2021-07-01 07:00:00,187.1,0.21,90.6,12.36,67.76,21.95,0.64,0.17
2021-07-01 08:00:00,320.02,0.21,90.59,11.97,57.72,24.07,1.36,0.58
2021-07-01 09:00:00,452.98,0.21,90.56,11.83,51.9,25.65,2.11,0.99
2021-07-01 10:00:00,698.92,0.2,90.53,11.81,48.63,26.72,2.7,1.3
2021-07-01 11:00:00,778.22,0.18,90.5,11.89,47.3,27.3,3.1,1.5
2021-07-01 12:00:00,739.67,0.16,90.48,12.02,47.08,27.56,3.31,1.59
2021-07-01 13:00:00,812.3,0.15,90.47,12.2,47.77,27.56,3.39,1.62
2021-07-01 14:00:00,641.88,0.15,90.46,12.33,49.1,27.27,3.31,1.58
2021-07-01 15:00:00,546.0,0.14,90.44,12.4,50.86,26.76,3.15,1.5
2021-07-01 16:00:00,389.15,0.15,90.42,12.46,53.38,26.02,2.95,1.41
2021-07-01 17:00:00,232.4,0.21,90.42,12.55,57.08,25.01,2.8,1.33
2021-07-01 18:00:00,105.1,0.29,90.43,12.74,63.63,23.45,2.52,1.19
2021-07-01 19:00:00,15.02,0.27,90.44,13.12,75.59,21.1,1.69,0.76
2021-07-01 20:00:00,0.0,0.24,90.47,13.3,84.67,19.49,1.14,0.56
2021-07-01 21:00:00,0.0,0.51,90.47,13.23,86.83,19.0,0.72,0.35
2021-07-01 22:00:00,0.0,0.36,90.45,13.11,86.63,18.89,0.75,0.4
2021-07-01 23:00:00,0.0,0.36,90.43,12.95,85.08,18.98,0.75,0.52
2021-07-02 00:00:00,0.0,0.45,90.4,12.95,84.68,19.05,0.78,0.6
2021-07-02 01:00:00,0.0,0.57,90.37,13.0,85.46,18.96,0.87,0.64
2021-07-02 02:00:00,0.0,0.52,90.34,13.04,86.17,18.87,0.87,0.62
2021-07-02 03:00:00,0.0,0.47,90.31,12.98,86.12,18.8,0.73,0.53
2021-07-02 04:00:00,0.0,0.58,90.28,12.9,85.62,18.79,0.39,0.32
2021-07-02 05:00:00,48.38,0.5,90.26,13.27,84.65,19.42,0.13,0.19
2021-07-02 06:00:00,183.12,0.44,90.26,13.57,76.22,21.48,0.35,0.24
2021-07-02 07:00:00,357.42,0.39,90.27,12.59,62.4,23.55,0.37,0.14
2021-07-02 08:00:00,536.85,0.4,90.26,12.31,54.62,25.4,0.57,0.18
2021-07-02 09:00:00,718.85,0.5,90.22,12.23,49.06,27.1,1.09,0.47
2021-07-02 10:00:00,848.15,0.53,90.19,12.2,45.83,28.22,1.66,0.76
2021-07-02 11:00:00,893.92,0.69,90.16,12.16,43.59,29.02,2.14,0.98
2021-07-02 12:00:00,916.1,0.83,90.13,12.23,42.68,29.48,2.61,1.19
2021-07-02 13:00:00,783.03,1.12,90.12,12.43,43.39,29.47,2.96,1.31
2021-07-02 14:00:00,803.17,1.32,90.12,12.71,45.58,29.0,3.05,1.32
2021-07-02 15:00:00,680.6,1.35,90.12,12.94,48.47,28.25,2.94,1.28
2021-07-02 16:00:00,490.2,1.31,90.14,13.04,51.6,27.31,2.66,1.18
2021-07-02 17:00:00,312.45,1.03,90.17,13.02,54.98,26.21,2.17,0.97
2021-07-02 18:00:00,141.18,0.79,90.19,13.14,60.2,24.84,1.33,0.55
2021-07-02 19:00:00,19.55,0.77,90.2,13.59,71.28,22.59,0.32,0.11
2021-07-02 20:00:00,0.0,0.69,90.22,13.32,72.98,21.88,0.87,0.64
2021-07-02 21:00:00,0.0,0.03,90.2,13.29,76.41,21.09,1.95,1.21
2021-07-02 22:00:00,0.0,0.03,90.15,13.21,77.76,20.7,2.19,1.23
2021-07-02 23:00:00,0.0,0.02,90.11,13.06,76.7,20.73,2.01,1.12
2021-07-03 00:00:00,0.0,0.02,90.08,12.83,76.27,20.53,1.85,1.03
2021-07-03 01:00:00,0.0,0.01,90.06,12.55,76.56,20.11,1.9,1.03
2021-07-03 02:00:00,0.0,0.01,90.04,12.19,76.9,19.57,2.06,1.1
2021-07-03 03:00:00,0.0,0.0,90.02,11.8,76.74,19.08,2.21,1.16
2021-07-03 04:00:00,0.0,0.0,90.0,11.36,75.47,18.74,2.28,1.19
2021-07-03 05:00:00,58.25,0.0,89.99,11.5,71.6,19.78,2.01,0.93
2021-07-03 06:00:00,213.0,0.0,89.98,11.62,59.7,22.91,1.71,0.8
2021-07-03 07:00:00,396.38,0.0,89.97,10.49,43.47,26.52,0.86,0.4
2021-07-03 08:00:00,580.88,0.0,89.94,10.13,35.81,29.24,0.11,0.06
2021-07-03 09:00:00,731.03,0.0,89.92,10.15,33.1,30.64,1.01,0.44
2021-07-03 10:00:00,873.45,0.0,89.9,10.3,32.58,31.17,2.0,0.77
2021-07-03 11:00:00,937.05,0.0,89.89,10.52,32.86,31.39,2.72,1.07
2021-07-03 12:00:00,959.7,0.0,89.88,10.83,34.28,31.15,3.16,1.27
2021-07-03 13:00:00,926.42,0.0,89.86,11.1,36.28,30.58,3.23,1.32
2021-07-03 14:00:00,828.05,0.0,89.82,11.23,37.69,30.11,3.02,1.28
2021-07-03 15:00:00,685.03,0.0,89.78,11.2,38.53,29.67,2.74,1.19
2021-07-03 16:00:00,511.58,0.0,89.74,11.16,39.73,29.07,2.53,1.11
2021-07-03 17:00:00,283.35,0.0,89.7,11.08,41.57,28.16,2.3,1.01
2021-07-03 18:00:00,122.7,0.0,89.67,11.46,47.22,26.55,1.79,0.78
2021-07-03 19:00:00,16.02,0.0,89.67,12.61,62.72,23.38,1.26,0.6
2021-07-03 20:00:00,0.0,0.0,89.68,12.66,69.06,21.86,1.0,0.49
2021-07-03 21:00:00,0.0,0.01,89.68,12.75,71.18,21.48,0.62,0.23
2021-07-03 22:00:00,0.0,0.03,89.65,12.66,71.57,21.27,0.46,0.19
2021-07-03 23:00:00,0.0,0.08,89.62,12.64,72.5,21.03,0.21,0.23
2021-07-04 00:00:00,0.0,0.09,89.6,12.78,75.52,20.54,0.37,0.41
2021-07-04 01:00:00,0.0,0.1,89.6,13.05,80.52,19.84,0.9,0.68
2021-07-04 02:00:00,0.0,0.06,89.63,13.19,85.24,19.1,1.05,0.74
2021-07-04 03:00:00,0.0,0.08,89.65,13.24,88.74,18.52,1.07,0.76
2021-07-04 04:00:00,0.0,0.17,89.68,13.23,91.01,18.11,1.0,0.72
2021-07-04 05:00:00,36.7,0.29,89.68,13.37,87.25,18.95,0.66,0.48
2021-07-04 06:00:00,122.18,0.24,89.68,13.13,75.57,20.98,0.56,0.44
2021-07-04 07:00:00,227.88,0.12,89.68,12.26,59.83,23.7,1.23,0.67
2021-07-04 08:00:00,328.27,0.17,89.66,11.75,50.83,25.72,2.19,1.13
2021-07-04 09:00:00,540.17,0.22,89.63,11.63,46.5,27.05,2.88,1.43
2021-07-04 10:00:00,643.42,0.28,89.6,11.8,45.06,27.83,3.45,1.67
2021-07-04 11:00:00,641.45,0.52,89.58,12.14,45.59,28.11,3.95,1.88
2021-07-04 12:00:00,542.08,0.76,89.57,12.55,48.11,27.75,4.42,2.09
2021-07-04 13:00:00,513.1,0.71,89.57,12.94,52.34,26.83,4.91,2.31
2021-07-04 14:00:00,318.58,0.64,89.58,13.37,57.9,25.67,5.31,2.49
2021-07-04 15:00:00,122.0,0.79,89.62,13.87,66.17,24.05,5.41,2.56
2021-07-04 16:00:00,165.68,1.83,89.68,14.24,74.59,22.51,5.24,2.54
2021-07-04 17:00:00,59.97,4.32,89.75,14.28,82.34,20.95,5.17,2.6
2021-07-04 18:00:00,31.88,3.51,89.84,14.05,87.74,19.68,5.06,2.61
2021-07-04 19:00:00,5.07,1.76,89.92,13.67,91.18,18.64,4.59,2.43
2021-07-04 20:00:00,0.0,1.44,89.97,13.28,92.58,17.95,3.99,2.17
2021-07-04 21:00:00,0.0,13.65,90.01,12.91,93.24,17.4,3.69,2.02
2021-07-04 22:00:00,0.0,14.41,90.03,12.59,93.83,16.91,3.37,1.85
2021-07-04 23:00:00,0.0,12.14,90.06,12.37,94.67,16.5,3.19,1.79
2021-07-05 00:00:00,0.0,8.32,90.07,12.07,95.33,16.01,3.06,1.7
2021-07-05 01:00:00,0.0,5.44,90.08,11.53,95.22,15.32,2.52,1.4
2021-07-05 02:00:00,0.0,2.97,90.07,11.07,94.5,14.81,1.67,0.97
2021-07-05 03:00:00,0.0,1.57,90.05,10.85,93.02,14.74,1.31,0.82
2021-07-05 04:00:00,0.0,0.74,90.03,10.6,90.99,14.72,1.17,0.78
2021-07-05 05:00:00,41.92,0.25,90.04,10.76,88.92,15.31,1.3,0.84
2021-07-05 06:00:00,175.73,0.35,90.06,10.9,81.5,16.88,1.52,0.92
2021-07-05 07:00:00,323.08,0.4,90.08,10.09,70.96,17.86,1.68,0.96
2021-07-05 08:00:00,512.03,0.13,90.07,9.85,63.66,19.21,1.88,1.03
2021-07-05 09:00:00,660.58,0.09,90.07,9.81,57.17,20.88,2.26,1.19
2021-07-05 10:00:00,806.58,0.14,90.05,9.86,52.83,22.25,2.77,1.42
2021-07-05 11:00:00,869.92,0.49,90.02,10.03,50.71,23.2,3.21,1.62
2021-07-05 12:00:00,910.95,1.41,90.02,10.29,51.2,23.46,3.66,1.85
2021-07-05 13:00:00,759.35,2.13,90.04,10.51,53.29,23.15,3.96,1.99
2021-07-05 14:00:00,760.67,2.04,90.08,10.57,55.64,22.54,4.04,2.02
2021-07-05 15:00:00,658.33,1.67,90.12,10.48,58.34,21.63,3.99,1.99
2021-07-05 16:00:00,504.83,1.09,90.15,10.26,60.24,20.77,3.73,1.86
2021-07-05 17:00:00,317.23,0.67,90.17,10.02,62.25,19.86,3.27,1.64
2021-07-05 18:00:00,139.18,0.33,90.19,9.86,65.3,18.84,2.54,1.3
2021-07-05 19:00:00,19.48,0.18,90.22,10.04,72.66,17.43,1.72,0.95
2021-07-05 20:00:00,0.0,0.13,90.24,10.09,78.37,16.32,1.09,0.71
2021-07-05 21:00:00,0.0,1.05,90.23,10.04,79.84,15.95,0.85,0.64
2021-07-05 22:00:00,0.0,0.37,90.2,9.95,80.8,15.62,0.97,0.76
2021-07-05 23:00:00,0.0,0.38,90.17,9.84,82.38,15.14,1.36,0.97
2021-07-06 00:00:00,0.0,0.54,90.14,9.7,83.3,14.74,1.61,1.07
2021-07-06 01:00:00,0.0,0.46,90.1,9.5,82.57,14.55,1.7,1.11
2021-07-06 02:00:00,0.0,0.3,90.08,9.24,81.04,14.41,1.68,1.07
2021-07-06 03:00:00,0.0,0.19,90.07,9.01,79.48,14.32,1.65,1.04
2021-07-06 04:00:00,0.0,0.07,90.06,8.81,78.12,14.24,1.67,1.05
2021-07-06 05:00:00,57.47,0.01,90.06,9.02,74.54,15.33,1.5,0.85
2021-07-06 06:00:00,221.27,0.0,90.06,9.25,64.79,17.93,1.25,0.69
2021-07-06 07:00:00,407.8,0.0,90.05,7.94,45.33,21.23,0.88,0.51
2021-07-06 08:00:00,606.12,0.0,90.03,7.82,39.14,23.39,1.14,0.61
2021-07-06 09:00:00,680.38,0.0,90.01,8.0,36.26,25.04,1.88,0.96
2021-07-06 10:00:00,787.97,0.01,89.99,8.25,35.12,26.09,2.69,1.35
2021-07-06 11:00:00,896.58,0.22,89.97,8.49,35.81,26.24,3.27,1.63
2021-07-06 12:00:00,854.42,0.7,89.97,8.73,37.19,26.07,3.53,1.77
2021-07-06 13:00:00,624.2,1.01,89.99,8.95,39.74,25.37,3.65,1.82
2021-07-06 14:00:00,559.65,0.98,90.01,9.14,42.17,24.73,3.62,1.81
2021-07-06 15:00:00,442.92,0.99,90.03,9.27,44.0,24.26,3.33,1.66
2021-07-06 16:00:00,266.48,1.36,90.07,9.38,46.76,23.45,2.94,1.45
2021-07-06 17:00:00,152.02,1.43,90.1,9.58,51.84,22.1,2.55,1.25
2021-07-06 18:00:00,66.18,1.27,90.14,10.05,60.11,20.47,2.04,1.01
2021-07-06 19:00:00,11.07,1.4,90.17,10.69,71.64,18.64,1.44,0.76
2021-07-06 20:00:00,0.0,1.49,90.22,10.92,78.1,17.61,1.0,0.6
2021-07-06 21:00:00,0.0,0.04,90.23,10.98,80.14,17.29,0.44,0.35
2021-07-06 22:00:00,0.0,0.33,90.19,10.86,81.63,16.82,0.98,0.69
2021-07-06 23:00:00,0.0,1.67,90.14,10.65,81.97,16.44,1.52,0.9
2021-07-07 00:00:00,0.0,3.66,90.1,10.37,79.95,16.41,1.59,0.94
2021-07-07 01:00:00,0.0,4.11,90.09,10.08,76.44,16.67,1.31,0.83
2021-07-07 02:00:00,0.0,3.17,90.1,9.92,74.06,16.92,0.98,0.63
2021-07-07 03:00:00,0.0,2.18,90.12,9.86,72.98,17.06,0.72,0.47
2021-07-07 04:00:00,0.0,1.51,90.14,9.87,72.47,17.19,0.57,0.39
2021-07-07 05:00:00,40.17,1.65,90.18,10.46,76.76,17.2,0.99,0.72
2021-07-07 06:00:00,173.35,1.2,90.22,11.64,83.32,17.59,1.29,0.8
2021-07-07 07:00:00,344.12,0.66,90.26,11.77,77.39,18.95,1.71,1.02
2021-07-07 08:00:00,535.17,0.58,90.3,11.22,69.45,19.93,2.19,1.16
2021-07-07 09:00:00,699.28,0.57,90.31,10.78,62.0,21.13,2.42,1.2
2021-07-07 10:00:00,831.35,0.53,90.32,10.56,58.13,21.85,2.6,1.26
2021-07-07 11:00:00,859.0,0.39,90.32,10.44,55.44,22.44,2.77,1.3
2021-07-07 12:00:00,891.6,0.34,90.33,10.34,53.18,22.97,2.99,1.39
2021-07-07 13:00:00,658.65,0.39,90.37,10.24,52.06,23.17,3.14,1.47
2021-07-07 14:00:00,654.72,0.47,90.41,10.16,52.21,23.0,3.06,1.46
2021-07-07 15:00:00,556.33,0.43,90.46,10.03,53.0,22.55,2.88,1.41
2021-07-07 16:00:00,434.62,0.27,90.49,9.84,53.43,22.11,2.66,1.33
2021-07-07 17:00:00,283.3,0.16,90.52,9.61,54.36,21.45,2.43,1.23
2021-07-07 18:00:00,130.43,0.12,90.55,9.55,57.68,20.39,2.04,1.06
2021-07-07 19:00:00,19.08,0.09,90.58,9.79,66.64,18.47,1.61,0.99
2021-07-07 20:00:00,0.0,0.04,90.63,9.54,68.82,17.56,1.04,0.66
2021-07-07 21:00:00,0.0,0.0,90.67,9.42,68.81,17.37,0.68,0.51
2021-07-07 22:00:00,0.0,0.0,90.69,9.34,68.72,17.26,0.74,0.59
2021-07-07 23:00:00,0.0,0.0,90.68,9.31,70.07,16.9,1.02,0.76
2021-07-08 00:00:00,0.0,0.0,90.66,9.27,72.1,16.38,1.26,0.89
2021-07-08 01:00:00,0.0,0.0,90.65,9.23,73.07,16.1,1.32,0.92
2021-07-08 02:00:00,0.0,0.0,90.65,9.19,74.07,15.82,1.3,0.89
2021-07-08 03:00:00,0.0,0.0,90.65,9.15,75.28,15.5,1.3,0.87
2021-07-08 04:00:00,0.0,0.0,90.67,9.11,77.02,15.08,1.4,0.9
2021-07-08 05:00:00,56.6,0.0,90.68,9.28,75.79,15.62,1.43,0.81
2021-07-08 06:00:00,215.12,0.0,90.69,9.11,62.15,18.46,1.07,0.57
2021-07-08 07:00:00,404.12,0.0,90.7,7.8,44.47,21.37,0.27,0.21
2021-07-08 08:00:00,589.28,0.0,90.69,7.4,37.12,23.48,1.1,0.5
2021-07-08 09:00:00,742.05,0.0,90.67,7.55,34.81,24.88,2.08,0.98
2021-07-08 10:00:00,844.78,0.0,90.66,7.88,34.34,25.82,2.89,1.4
2021-07-08 11:00:00,921.83,0.0,90.64,8.3,35.15,26.3,3.45,1.68
2021-07-08 12:00:00,928.9,0.0,90.64,8.71,36.59,26.43,3.73,1.83
2021-07-08 13:00:00,892.6,0.0,90.63,9.01,38.11,26.31,3.76,1.87
2021-07-08 14:00:00,808.47,0.0,90.63,9.26,39.79,26.04,3.68,1.84
2021-07-08 15:00:00,651.53,0.0,90.63,9.48,42.13,25.47,3.62,1.82
2021-07-08 16:00:00,479.45,0.0,90.63,9.71,45.77,24.48,3.48,1.74
2021-07-08 17:00:00,274.4,0.0,90.65,9.95,50.91,23.12,3.14,1.54
2021-07-08 18:00:00,119.75,0.0,90.68,10.23,57.91,21.46,2.53,1.22
2021-07-08 19:00:00,14.27,0.0,90.7,10.72,70.38,19.06,1.57,0.74
2021-07-08 20:00:00,0.0,0.0,90.73,10.88,79.35,17.39,1.15,0.59
2021-07-08 21:00:00,0.0,0.06,90.73,10.9,80.31,17.23,0.64,0.38
2021-07-08 22:00:00,0.0,0.08,90.71,10.88,81.16,17.03,0.42,0.17
2021-07-08 23:00:00,0.0,0.18,90.69,10.87,81.85,16.88,0.58,0.29
2021-07-09 00:00:00,0.0,0.52,90.68,10.87,81.68,16.91,0.67,0.38
2021-07-09 01:00:00,0.0,1.05,90.67,10.92,81.63,16.99,0.78,0.49
2021-07-09 02:00:00,0.0,1.88,90.67,11.01,82.3,16.99,0.89,0.61
2021-07-09 03:00:00,0.0,2.83,90.67,11.16,83.68,16.94,0.96,0.68
2021-07-09 04:00:00,0.0,2.89,90.69,11.32,85.21,16.88,1.06,0.76
2021-07-09 05:00:00,16.58,2.29,90.7,11.82,86.29,17.36,1.07,0.71
2021-07-09 06:00:00,81.95,2.15,90.7,12.67,84.29,18.83,1.3,0.72
2021-07-09 07:00:00,207.55,2.43,90.67,12.58,74.64,20.67,1.64,0.85
2021-07-09 08:00:00,344.35,2.09,90.62,12.16,65.43,22.26,1.99,0.98
2021-07-09 09:00:00,488.52,1.46,90.57,12.07,59.07,23.82,2.36,1.12
2021-07-09 10:00:00,573.85,1.02,90.53,11.98,55.03,24.87,2.83,1.33
2021-07-09 11:00:00,618.97,0.97,90.49,11.99,54.34,25.09,3.36,1.57
2021-07-09 12:00:00,731.7,0.97,90.47,12.21,57.06,24.57,3.53,1.64
2021-07-09 13:00:00,636.55,0.84,90.44,12.39,59.85,24.01,3.41,1.58
2021-07-09 14:00:00,618.5,0.59,90.42,12.53,62.32,23.52,3.23,1.5
2021-07-09 15:00:00,478.73,0.47,90.42,12.62,64.33,23.11,3.07,1.43
2021-07-09 16:00:00,342.2,0.47,90.41,12.7,66.76,22.6,2.92,1.4
2021-07-09 17:00:00,183.6,0.41,90.4,12.76,70.21,21.85,2.72,1.33
2021-07-09 18:00:00,78.47,0.51,90.42,12.87,75.58,20.79,2.29,1.14
2021-07-09 19:00:00,9.7,0.68,90.44,13.1,83.37,19.49,1.65,0.83
2021-07-09 20:00:00,0.0,0.87,90.45,13.19,88.8,18.59,1.23,0.64
2021-07-09 21:00:00,0.0,6.09,90.42,13.16,90.66,18.22,1.06,0.56
2021-07-09 22:00:00,0.0,6.21,90.38,13.11,92.22,17.88,0.97,0.53
2021-07-09 23:00:00,0.0,6.85,90.33,13.03,92.95,17.65,1.02,0.55
2021-07-10 00:00:00,0.0,7.2,90.28,12.93,93.6,17.41,1.1,0.61
2021-07-10 01:00:00,0.0,7.29,90.25,12.8,93.99,17.18,1.24,0.71
2021-07-10 02:00:00,0.0,6.55,90.23,12.67,93.8,17.05,1.21,0.76
2021-07-10 03:00:00,0.0,6.28,90.22,12.53,93.46,16.93,1.1,0.77
2021-07-10 04:00:00,0.0,7.64,90.21,12.38,92.87,16.84,0.9,0.75
2021-07-10 05:00:00,23.27,7.46,90.22,12.77,92.92,17.32,0.68,0.53
2021-07-10 06:00:00,109.9,5.52,90.23,13.61,91.16,18.63,0.3,0.2
2021-07-10 07:00:00,234.2,3.56,90.23,13.6,81.29,20.46,0.39,0.28
2021-07-10 08:00:00,365.95,2.04,90.21,12.62,71.62,21.31,0.8,0.49
2021-07-10 09:00:00,486.27,1.83,90.2,12.04,64.61,22.23,1.22,0.67
2021-07-10 10:00:00,590.03,2.12,90.18,11.87,58.8,23.55,1.54,0.78
2021-07-10 11:00:00,758.17,2.59,90.15,11.82,54.89,24.62,2.09,1.0
2021-07-10 12:00:00,802.1,3.08,90.14,11.86,53.7,25.04,2.7,1.27
2021-07-10 13:00:00,790.08,3.16,90.14,11.94,54.26,24.98,3.11,1.46
2021-07-10 14:00:00,716.0,3.59,90.15,12.09,57.77,24.14,3.2,1.48
2021-07-10 15:00:00,575.2,3.79,90.17,12.23,60.96,23.44,3.03,1.36
2021-07-10 16:00:00,420.7,3.98,90.19,12.26,63.77,22.74,2.73,1.22
2021-07-10 17:00:00,246.18,3.56,90.2,12.31,67.39,21.9,2.41,1.08
2021-07-10 18:00:00,98.85,2.55,90.21,12.5,73.3,20.78,1.94,0.85
2021-07-10 19:00:00,11.38,1.89,90.22,12.86,83.46,19.14,1.25,0.57
2021-07-10 20:00:00,0.0,1.31,90.25,12.85,88.98,18.11,1.0,0.46
2021-07-10 21:00:00,0.0,0.09,90.25,12.7,89.34,17.86,0.97,0.45
2021-07-10 22:00:00,0.0,0.14,90.23,12.56,89.19,17.71,1.16,0.58
2021-07-10 23:00:00,0.0,0.18,90.2,12.4,88.81,17.57,1.27,0.73
2021-07-11 00:00:00,0.0,0.27,90.17,12.16,86.8,17.62,1.15,0.77
2021-07-11 01:00:00,0.0,0.31,90.15,11.9,83.82,17.83,0.82,0.64
2021-07-11 02:00:00,0.0,0.35,90.14,11.65,81.55,17.93,0.41,0.45
2021-07-11 03:00:00,0.0,0.39,90.14,11.53,81.08,17.86,0.3,0.42
2021-07-11 04:00:00,0.0,0.44,90.15,11.41,81.42,17.63,0.28,0.35
2021-07-11 05:00:00,25.48,0.41,90.17,11.65,81.01,18.04,0.28,0.1
2021-07-11 06:00:00,114.07,0.34,90.18,12.05,73.91,20.05,0.58,0.17
2021-07-11 07:00:00,265.4,0.3,90.18,10.87,58.57,22.17,0.41,0.12
2021-07-11 08:00:00,447.88,0.21,90.17,10.59,51.02,24.02,0.32,0.18
2021-07-11 09:00:00,570.6,0.16,90.14,10.53,45.99,25.66,0.9,0.45
2021-07-11 10:00:00,626.2,0.16,90.12,10.56,42.56,27.02,1.65,0.77
2021-07-11 11:00:00,663.4,0.14,90.09,10.75,41.32,27.82,2.48,1.16
2021-07-11 12:00:00,786.22,0.11,90.08,11.0,42.08,27.9,3.09,1.46
2021-07-11 13:00:00,593.12,0.08,90.09,11.16,43.95,27.4,3.29,1.55
