date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2014-09-13,19.75,26.45,15.02,0.16,0.32,1.65,3.22,64.18,93.71,9.17,5.1941
2014-09-14,20.02,27.49,14.08,0.03,0.29,1.37,2.82,56.66,93.44,8.28,5.333
2014-09-15,19.96,26.36,15.59,0.78,0.27,1.43,2.61,60.15,93.38,9.01,4.542
2014-09-16,18.28,23.74,14.49,2.44,0.27,1.37,3.07,71.29,93.28,9.74,2.0196
2014-09-17,18.88,25.41,14.23,0.03,0.25,1.19,2.49,66.49,93.33,9.2,5.0635
2014-09-18,19.86,26.65,15.78,2.71,0.18,2.45,3.77,58.4,93.35,8.73,3.516
2014-09-19,17.97,24.18,14.84,2.91,0.17,1.99,3.12,67.15,93.71,9.03,2.8949
2014-09-20,15.6,19.81,13.37,9.27,0.19,1.41,2.91,84.67,93.57,9.94,1.439
2014-09-21,14.93,18.86,12.45,18.22,0.24,1.41,2.83,89.53,93.51,10.07,1.4482
2014-09-22,16.94,23.87,11.55,0.03,0.36,1.35,2.57,71.24,93.37,8.75,4.3164
2014-09-23,18.74,26.25,12.64,0.01,0.36,1.51,2.44,56.81,93.1,7.71,5.3047
2014-09-24,13.74,17.3,9.53,21.57,0.27,2.47,4.37,77.63,93.26,8.07,1.2182
2014-09-25,10.93,15.03,7.79,2.42,0.33,1.86,3.14,80.41,93.58,6.88,1.2746
2014-09-26,10.93,15.89,7.53,0.03,0.46,1.59,2.63,70.69,93.68,6.05,3.6778
2014-09-27,15.99,24.4,7.45,0.0,0.34,1.79,2.92,53.21,93.29,6.06,4.643
2014-09-28,15.84,23.57,11.63,1.64,0.18,1.73,2.88,70.99,93.14,8.35,2.1482
2014-09-29,12.66,14.17,11.28,59.18,0.19,1.19,1.97,94.54,93.66,9.26,0.8299
2014-09-30,11.96,14.5,10.55,12.34,0.15,1.21,2.33,94.53,94.26,8.75,1.727
2014-10-01,12.0,15.17,9.66,0.75,0.19,1.61,2.92,89.73,94.19,8.28,1.1995
2014-10-02,11.97,16.12,9.41,0.17,0.21,1.47,2.64,84.06,94.31,7.64,3.4819
2014-10-03,13.22,19.81,7.88,0.0,0.3,1.42,2.87,68.62,94.19,6.52,4.7906
2014-10-04,13.72,18.94,9.88,0.56,0.2,1.7,2.91,69.93,93.85,7.24,4.0435
2014-10-05,12.62,16.36,9.91,9.13,0.25,1.15,2.31,89.05,93.94,8.62,1.6037
2014-10-06,12.81,17.89,7.83,0.18,0.39,1.16,2.19,75.9,94.22,7.36,3.6156
2014-10-07,13.42,18.89,8.96,0.07,0.27,1.12,2.3,75.07,94.43,7.44,4.0322
2014-10-08,11.65,17.01,8.22,0.0,0.19,2.88,3.95,66.26,94.34,5.86,4.171
2014-10-09,12.01,17.84,7.65,0.01,0.26,2.22,3.35,66.8,94.24,6.08,3.51
2014-10-10,12.75,20.61,6.82,0.0,0.39,1.62,2.68,63.0,94.29,5.86,4.4374
2014-10-11,13.91,20.94,8.88,0.0,0.33,2.72,3.32,58.7,94.12,6.0,4.5302
2014-10-12,16.54,25.5,10.49,0.0,0.33,1.52,2.83,52.01,93.85,6.38,4.2931
2014-10-13,15.55,21.6,11.13,0.0,0.45,1.46,1.87,68.01,93.77,7.86,3.839
2014-10-14,16.98,23.66,11.69,0.03,0.57,1.3,1.79,63.69,93.7,8.04,3.9833
2014-10-15,17.09,24.37,11.14,0.05,0.47,1.43,2.19,67.49,93.59,8.6,2.8457
2014-10-16,14.3,16.96,10.52,0.61,0.41,1.13,1.82,84.83,93.62,9.24,2.9892
2014-10-17,14.26,20.59,9.57,3.59,0.33,1.96,3.6,76.51,93.22,8.11,3.3962
2014-10-18,12.07,14.84,9.57,9.84,0.17,1.07,2.64,92.04,92.98,8.69,2.4823
2014-10-19,7.62,12.47,3.7,15.01,0.25,2.81,4.21,91.32,93.36,6.55,1.2281
2014-10-20,6.21,12.14,1.88,0.18,0.32,1.37,1.85,78.95,94.02,4.8,3.6214
2014-10-21,7.39,14.69,2.26,0.0,0.4,1.59,2.51,67.14,93.63,4.4,3.9113
2014-10-22,10.7,19.83,4.32,0.0,0.5,1.66,2.59,56.88,93.5,4.57,3.6761
2014-10-23,14.06,23.2,6.52,0.01,0.47,1.57,2.31,50.39,93.52,5.27,3.5974
2014-10-24,15.8,21.52,9.8,0.04,0.57,1.44,2.23,53.21,93.54,6.28,3.0026
2014-10-25,12.54,16.51,9.99,2.86,0.3,1.21,2.71,83.43,93.65,8.04,1.4458
2014-10-26,9.42,14.75,5.36,0.91,0.25,3.03,4.81,71.01,94.06,5.47,3.3454
2014-10-27,8.25,13.1,4.68,0.0,0.2,4.32,4.94,55.87,94.33,4.0,3.0866
2014-10-28,10.3,16.84,6.42,0.0,0.23,2.86,3.69,61.43,94.24,5.05,3.275
2014-10-29,10.36,16.97,7.17,0.0,0.29,2.57,3.26,62.86,94.13,5.16,3.3701
2014-10-30,11.14,17.87,6.25,0.0,0.21,2.95,3.57,62.17,93.75,5.35,3.2232
2014-10-31,13.3,18.98,9.72,0.12,0.34,1.9,3.1,60.92,93.23,6.11,2.5339
2014-11-01,8.65,9.95,7.87,17.87,0.2,1.68,3.63,95.35,93.0,7.18,1.0183
2014-11-02,3.74,7.67,-0.1,21.62,0.23,1.91,3.87,95.06,93.23,5.15,0.7085
2014-11-03,0.68,2.34,-0.99,5.46,0.22,2.44,3.77,92.27,93.77,3.92,1.7407
2014-11-04,0.43,3.27,-0.95,2.79,0.25,1.62,2.19,90.95,93.96,3.77,1.77
2014-11-05,2.43,8.91,-3.54,0.0,0.46,1.17,1.9,74.06,94.52,3.5,3.0986
2014-11-06,6.49,13.4,0.79,0.0,0.6,1.42,1.88,54.25,94.61,3.49,3.1877
2014-11-07,9.55,16.24,5.32,0.0,0.67,1.35,2.48,45.08,94.54,3.53,3.2429
2014-11-08,8.79,17.26,3.04,0.0,0.57,2.01,2.7,54.77,94.34,3.97,3.0826
2014-11-09,10.12,17.32,5.14,0.0,0.31,3.16,3.74,56.37,94.29,4.61,3.0943
2014-11-10,10.5,17.75,6.29,0.0,0.47,2.28,3.52,52.96,94.29,4.3,3.0415
2014-11-11,8.88,15.48,4.19,0.0,0.44,1.61,2.3,60.39,94.35,4.46,2.5495
2014-11-12,8.11,14.38,4.29,0.0,0.23,2.77,3.37,69.41,94.17,4.88,2.598
2014-11-13,8.52,13.66,5.94,0.0,0.15,3.21,3.43,64.48,93.93,4.72,2.4024
2014-11-14,9.67,16.27,5.89,0.0,0.31,2.48,3.24,58.84,93.8,4.65,2.7358
2014-11-15,11.03,16.75,8.38,0.0,0.32,1.94,2.69,60.72,93.7,5.29,2.0688
2014-11-16,9.85,14.89,6.86,0.02,0.38,1.53,1.94,72.89,93.64,5.84,1.4993
2014-11-17,9.35,14.67,6.59,0.13,0.29,1.85,2.65,76.75,93.84,5.96,1.3255
2014-11-18,9.86,14.74,6.2,0.26,0.33,1.53,2.6,67.51,94.12,5.4,1.1645
2014-11-19,9.46,14.23,6.9,0.03,0.24,1.14,2.23,82.43,94.36,6.37,2.1214
2014-11-20,9.36,14.83,5.88,0.07,0.27,2.57,3.36,67.33,93.96,5.19,2.2958
2014-11-21,8.43,12.64,5.65,0.06,0.15,2.77,3.18,67.54,93.51,4.95,1.5235
2014-11-22,6.45,9.1,4.26,1.11,0.21,2.11,3.34,77.55,92.89,5.0,1.0889
2014-11-23,3.3,4.6,1.96,24.68,0.25,1.37,3.6,97.66,93.46,5.06,0.479
2014-11-24,2.53,6.1,-0.65,2.37,0.35,1.13,2.82,88.68,93.98,4.31,1.7527
2014-11-25,2.46,5.32,0.43,0.57,0.29,4.43,4.93,70.21,93.94,3.39,1.4712
2014-11-26,3.51,8.17,-0.16,0.0,0.28,3.48,4.05,66.26,93.51,3.47,2.0201
2014-11-27,3.67,5.41,2.69,1.18,0.26,1.95,3.2,78.96,93.64,4.17,0.852
2014-11-28,3.9,6.14,2.93,4.81,0.15,0.67,1.55,91.33,94.22,4.89,1.0301
2014-11-29,3.95,8.33,0.46,0.49,0.25,0.91,1.8,84.95,94.27,4.48,1.8394
2014-11-30,1.09,1.77,0.0,19.56,0.18,1.49,2.12,94.58,93.65,4.17,0.4042
2014-12-01,-0.33,1.6,-2.77,17.95,0.29,1.23,1.74,98.15,93.47,3.93,0.582
2014-12-02,-1.96,0.65,-3.72,1.91,0.32,1.29,1.98,93.21,93.98,3.26,1.3591
2014-12-03,-0.96,4.16,-6.0,0.14,0.47,1.38,3.18,77.74,94.49,2.9,2.0786
2014-12-04,-0.57,4.5,-5.16,0.0,0.43,3.25,3.85,70.22,94.56,2.68,2.0856
2014-12-05,4.76,8.65,1.68,0.4,0.32,1.11,2.31,80.74,94.07,4.68,0.9809
2014-12-06,4.44,9.92,1.68,0.02,0.48,2.74,5.45,73.72,94.37,4.11,2.2044
2014-12-07,4.18,7.59,2.03,0.05,0.52,5.02,5.94,68.72,94.39,3.73,1.1518
2014-12-08,7.04,12.66,3.64,0.02,0.44,3.13,3.85,71.09,94.06,4.73,1.3063
2014-12-09,8.97,15.39,5.37,0.0,0.41,3.04,3.51,70.23,93.87,5.37,1.751
2014-12-10,8.47,11.42,5.79,0.01,0.36,2.32,3.44,78.41,93.82,5.78,0.8998
2014-12-11,7.49,11.24,3.18,0.06,0.47,1.25,2.22,88.01,94.32,6.1,1.3375
2014-12-12,6.88,10.13,3.02,0.02,0.37,2.82,3.26,69.78,93.93,4.62,0.8698
2014-12-13,7.65,12.88,5.25,0.61,0.3,1.2,2.04,83.17,93.96,5.79,0.5978
2014-12-14,7.17,9.23,4.71,6.03,0.2,0.75,1.48,95.57,94.33,6.41,0.8318
2014-12-15,5.57,9.78,3.6,0.03,0.32,1.01,1.56,85.44,94.44,5.09,1.4258
2014-12-16,5.08,10.02,1.05,0.0,0.35,0.89,2.0,82.99,94.51,4.76,2.0443
2014-12-17,4.8,11.58,0.59,0.0,0.46,2.17,2.7,65.75,94.28,3.74,2.1547
2014-12-18,6.29,10.56,3.57,0.0,0.48,1.7,2.22,62.14,93.78,3.95,1.2449
2014-12-19,6.38,8.97,3.98,0.17,0.33,0.99,2.08,80.41,93.86,5.18,0.665
2014-12-20,5.43,9.55,2.2,0.0,0.41,1.05,1.46,89.14,94.02,5.3,1.7177
2014-12-21,4.04,8.02,2.07,0.02,0.49,1.18,1.8,82.67,93.68,4.5,1.9728
2014-12-22,2.61,4.12,0.31,8.72,0.42,1.64,3.05,91.71,93.46,4.51,0.3622
2014-12-23,-0.38,1.48,-2.04,2.27,0.36,1.36,1.95,94.23,93.71,3.7,1.0054
2014-12-24,0.94,2.96,-1.15,27.24,0.38,1.95,2.77,98.7,93.76,4.32,0.5501
2014-12-25,2.92,7.38,-2.28,2.44,0.51,1.74,2.6,92.32,94.18,4.68,1.7623
2014-12-26,1.89,10.38,-2.8,0.0,0.66,2.01,2.59,64.19,93.85,2.91,2.1437
2014-12-27,1.72,9.13,-2.01,0.0,0.54,2.12,2.59,71.17,93.44,3.29,1.5768
2014-12-28,1.59,6.76,-1.49,6.57,0.4,1.77,2.49,89.54,93.5,4.12,0.8498
2014-12-29,2.13,5.76,-1.79,0.05,0.56,2.63,3.29,83.98,93.58,4.04,0.5371
2014-12-30,4.83,8.52,2.54,2.04,0.34,1.47,2.74,93.01,93.48,5.43,0.6307
2014-12-31,4.52,7.66,2.83,7.78,0.24,1.06,1.41,96.7,93.65,5.46,0.5638
2015-01-01,3.47,4.78,2.68,15.73,0.25,0.71,1.03,95.99,93.71,5.01,0.7243
2015-01-02,2.78,4.4,0.44,3.9,0.38,1.25,2.51,96.74,93.92,4.81,0.8138
2015-01-03,0.8,3.66,-1.5,1.8,0.46,1.39,2.07,93.66,93.75,4.01,1.1707
2015-01-04,-1.04,1.15,-3.11,4.66,0.42,1.5,2.39,92.64,93.22,3.48,0.9348
2015-01-05,-0.33,1.29,-2.96,6.3,0.48,1.85,2.95,92.2,92.87,3.69,0.4829
2015-01-06,2.4,5.53,-1.31,4.13,0.76,3.22,4.94,88.87,92.5,4.34,0.5191
2015-01-07,1.32,2.8,-0.45,11.05,0.57,2.3,3.15,95.49,92.57,4.33,0.445
2015-01-08,-4.44,-0.57,-7.6,3.45,0.71,2.57,3.93,97.13,93.72,2.78,0.9646
2015-01-09,-6.62,-3.73,-8.71,0.78,0.53,1.28,1.68,91.83,94.46,2.14,1.4122
2015-01-10,-7.1,-2.27,-12.04,0.01,0.67,2.12,2.69,78.42,93.5,1.79,1.5984
2015-01-11,-3.23,-0.35,-5.78,0.06,0.45,1.11,1.56,88.66,93.69,2.79,1.1386
2015-01-12,-0.11,4.2,-4.72,0.21,0.56,1.65,2.32,83.36,93.84,3.35,0.593
2015-01-13,0.91,2.49,-2.19,2.31,0.46,1.33,2.03,98.17,94.49,4.31,0.6348
2015-01-14,1.4,8.0,-2.95,0.0,0.71,2.55,3.18,82.39,94.29,3.69,1.9663
2015-01-15,4.48,11.14,-0.81,0.0,0.69,1.78,3.12,54.13,93.67,2.96,2.4542
2015-01-16,2.59,3.83,1.03,2.83,0.45,1.51,2.21,89.43,93.86,4.4,0.8434
2015-01-17,1.05,2.18,-0.46,2.17,0.62,2.11,2.82,98.4,94.42,4.29,0.9492
2015-01-18,0.53,5.05,-2.81,0.0,0.41,1.15,2.17,87.61,94.56,3.64,1.5607
2015-01-19,1.78,8.46,-3.54,0.0,0.62,1.46,2.01,61.98,94.25,2.8,2.5217
2015-01-20,4.39,8.68,1.21,0.0,0.68,1.32,1.73,58.12,94.05,3.21,2.1139
2015-01-21,3.33,10.42,-2.07,0.0,0.63,2.13,2.45,75.32,94.02,3.83,2.1979
2015-01-22,3.82,6.57,2.22,0.03,0.45,1.45,2.8,88.16,94.13,4.73,1.1018
2015-01-23,3.37,9.36,-0.57,0.05,0.7,2.25,4.46,80.98,94.33,4.14,2.5042
2015-01-24,2.8,7.56,0.59,0.03,1.85,6.09,6.9,66.3,93.99,3.27,2.7031
2015-01-25,3.85,10.86,-0.54,0.01,1.12,3.88,5.22,64.5,93.93,3.44,2.5968
2015-01-26,3.75,8.45,0.83,0.04,0.89,3.1,4.71,75.32,93.9,3.96,1.7246
2015-01-27,3.43,8.44,0.27,0.06,0.48,1.47,2.49,84.35,93.83,4.36,2.1799
2015-01-28,3.73,9.58,0.21,0.02,0.94,3.19,5.03,73.27,93.17,3.88,1.9519
2015-01-29,3.8,7.27,1.41,0.05,0.4,1.05,2.29,86.14,93.14,4.63,1.739
2015-01-30,3.7,11.36,-0.83,0.0,0.61,2.01,2.73,76.11,93.3,3.93,2.7682
2015-01-31,4.31,12.12,-1.97,0.0,0.69,2.12,3.14,67.16,93.43,3.62,2.7314
2015-02-01,5.72,11.15,1.02,0.0,0.73,2.19,2.54,72.39,93.4,4.47,1.74
2015-02-02,8.84,16.79,2.54,0.0,0.82,1.95,2.74,61.66,93.21,4.59,3.0446
2015-02-03,7.63,15.12,2.04,2.4,0.64,1.8,2.69,65.8,92.97,4.49,2.3011
2015-02-04,4.4,8.15,1.53,6.16,0.64,1.83,3.55,91.88,93.6,5.12,1.1539
2015-02-05,3.09,8.83,-1.03,0.32,0.39,1.01,2.12,71.78,94.14,3.49,2.3141
2015-02-06,3.95,11.88,-1.4,0.0,0.55,1.94,2.89,69.88,93.86,3.64,2.9374
2015-02-07,5.4,11.41,2.04,3.19,0.88,2.62,3.52,77.53,92.91,4.63,0.9953
2015-02-08,1.96,4.06,-1.45,9.38,0.87,2.33,3.11,93.65,92.73,4.45,1.7004
2015-02-09,3.11,8.51,-0.56,3.3,0.67,2.06,3.81,85.66,92.26,4.41,0.9979
2015-02-10,3.84,8.83,0.86,2.68,0.54,1.5,3.97,82.07,92.58,4.38,1.5943
2015-02-11,4.9,9.87,1.89,0.06,1.49,4.43,5.59,78.99,92.72,4.58,1.8895
2015-02-12,3.67,8.62,0.72,1.4,0.68,1.91,3.59,84.02,93.29,4.4,2.1007
2015-02-13,3.3,7.3,1.37,4.37,0.46,1.2,2.91,91.1,93.74,4.69,1.4256
2015-02-14,3.27,8.57,-0.71,0.02,0.53,1.34,1.77,83.92,93.8,4.26,2.7269
2015-02-15,2.66,7.65,-0.68,0.01,0.66,1.5,2.05,75.03,93.72,3.66,2.7434
2015-02-16,2.05,6.71,-1.78,0.45,0.62,1.7,2.78,85.16,93.45,3.98,3.0154
2015-02-17,-0.02,1.87,-2.11,10.54,0.52,1.41,2.53,92.72,93.55,3.75,1.3188
2015-02-18,0.19,5.1,-2.9,0.73,0.48,1.27,3.09,84.13,93.86,3.39,2.0246
2015-02-19,1.55,7.52,-2.18,1.43,0.75,2.15,3.41,74.52,93.28,3.36,3.3406
2015-02-20,-0.86,0.82,-2.48,11.66,0.4,0.94,1.8,94.12,93.0,3.59,1.6862
2015-02-21,-0.62,4.35,-3.8,1.83,0.46,1.14,2.39,87.26,93.54,3.33,2.119
2015-02-22,1.36,7.76,-3.12,0.09,0.51,1.28,2.97,77.88,94.18,3.37,3.2287
2015-02-23,4.68,13.38,-1.01,0.0,0.97,3.06,3.82,65.9,94.1,3.62,3.9161
2015-02-24,6.69,14.39,1.55,0.0,1.04,3.17,4.28,58.98,93.65,3.79,3.8686
2015-02-25,6.94,14.06,1.43,0.0,0.92,2.57,4.05,58.19,93.47,3.8,3.5906
2015-02-26,7.45,13.8,2.35,0.04,0.69,1.51,2.52,63.62,94.26,4.35,3.9233
2015-02-27,7.5,14.7,1.8,0.11,1.28,4.12,6.17,66.46,94.13,4.49,4.0116
2015-02-28,7.85,17.15,3.32,0.36,0.96,3.03,6.0,67.97,93.34,4.65,3.5131
2015-03-01,6.01,8.76,3.84,1.8,0.58,1.72,3.14,92.07,93.41,5.75,2.2015
2015-03-02,4.66,7.63,2.62,2.35,0.77,2.22,3.95,92.54,93.53,5.24,1.9884
2015-03-03,4.37,9.19,-0.11,0.05,0.5,1.27,2.62,83.94,93.5,4.6,3.492
2015-03-04,2.77,9.58,-0.22,1.03,0.8,2.42,5.19,85.48,93.5,4.16,2.5346
2015-03-05,0.61,2.39,-0.84,11.1,0.85,2.57,4.8,93.46,94.28,3.94,2.3561
2015-03-06,2.71,10.37,-3.7,0.0,0.49,1.54,2.42,68.77,94.48,3.13,3.4586
2015-03-07,7.07,14.7,1.62,0.52,0.61,1.92,3.15,70.51,94.13,4.67,2.0261
2015-03-08,4.06,8.73,1.17,0.32,0.55,1.7,3.11,88.82,94.32,4.78,2.0731
2015-03-09,4.34,11.03,-0.46,0.12,0.57,1.62,2.63,72.31,94.48,3.81,4.1566
2015-03-10,6.45,15.01,0.53,0.04,1.02,3.53,4.27,54.67,94.49,3.43,4.8797
2015-03-11,9.21,18.89,2.61,0.07,1.03,3.75,4.65,54.28,93.99,4.09,5.0542
2015-03-12,10.18,16.94,4.71,0.19,1.21,4.32,6.98,58.17,93.35,4.85,1.7486
2015-03-13,7.72,12.46,3.81,0.26,0.61,1.84,2.9,77.02,93.62,5.39,3.1042
2015-03-14,10.13,16.34,5.17,0.03,0.61,1.32,2.25,60.84,94.0,4.94,4.1251
2015-03-15,8.59,13.9,5.52,0.51,0.74,2.56,4.1,79.57,93.91,5.86,2.8306
2015-03-16,4.73,6.68,1.47,6.41,0.45,1.31,3.16,90.08,94.0,5.12,1.4784
2015-03-17,3.11,8.28,0.49,11.72,0.47,1.41,2.74,84.61,94.13,4.19,2.3515
2015-03-18,4.4,11.29,-0.81,0.01,0.52,1.5,2.21,76.58,94.25,4.06,4.6418
2015-03-19,6.32,13.59,0.51,0.0,0.7,2.7,4.04,71.14,93.79,4.4,4.5233
2015-03-20,4.26,7.72,1.57,1.07,0.41,1.5,2.51,81.78,93.22,4.49,2.249
2015-03-21,4.01,9.49,0.69,1.37,0.43,1.29,2.25,81.81,93.11,4.39,2.9249
2015-03-22,5.84,12.35,1.58,1.48,0.65,2.3,3.71,79.11,93.28,4.82,2.2534
2015-03-23,4.09,7.98,0.63,1.43,0.74,2.68,4.03,86.26,93.63,4.66,3.1147
2015-03-24,4.04,8.83,0.58,0.29,0.29,1.03,1.68,80.02,93.91,4.28,3.6802
2015-03-25,7.47,14.66,1.75,0.0,0.6,1.69,2.85,70.39,94.35,4.65,5.2056
2015-03-26,9.69,17.58,3.35,0.0,0.68,2.11,2.82,57.83,94.23,4.35,5.687
2015-03-27,12.62,22.03,5.03,0.0,0.66,2.27,3.41,51.12,93.78,4.61,5.5488
2015-03-28,11.94,18.13,7.4,0.33,0.59,2.54,3.37,66.94,93.35,6.26,3.5906
2015-03-29,11.96,19.0,7.7,2.04,0.63,3.1,5.98,69.03,93.28,6.31,4.0697
2015-03-30,5.38,7.99,2.28,3.76,0.96,4.37,6.4,73.59,92.8,4.4,1.8101
2015-03-31,5.6,11.38,1.6,2.45,0.4,1.49,2.61,86.67,92.98,5.37,3.485
2015-04-01,7.82,11.4,4.1,0.06,0.4,1.44,2.14,83.11,93.04,5.94,3.5249
2015-04-02,9.37,16.27,2.2,13.56,0.45,1.95,3.56,78.04,92.8,5.99,3.5174
2015-04-03,2.56,7.21,0.25,14.07,0.54,2.18,2.72,80.95,93.27,3.91,4.7446
2015-04-04,3.41,9.5,-0.15,14.59,0.57,2.74,4.72,84.26,93.01,4.39,1.1165
2015-04-05,4.0,10.13,-0.36,0.91,0.28,1.17,2.56,71.71,93.88,3.68,5.3671
2015-04-06,7.47,14.02,3.43,0.01,0.4,2.2,3.1,69.83,93.8,4.77,4.9997
2015-04-07,11.81,20.83,5.3,1.51,0.49,2.63,4.89,67.67,93.14,6.13,4.771
2015-04-08,9.07,18.11,3.78,4.99,0.43,2.03,5.01,84.61,93.21,6.45,3.2052
2015-04-09,9.92,17.54,3.48,12.05,0.39,2.13,3.65,84.67,92.88,6.92,1.2247
2015-04-10,5.75,9.11,1.3,7.21,0.4,2.16,3.29,90.0,93.28,5.61,1.2941
2015-04-11,3.76,8.67,0.8,3.73,0.34,1.82,3.31,84.71,93.74,4.44,2.3722
2015-04-12,4.59,9.8,1.05,2.27,0.27,1.42,3.14,84.91,93.8,4.72,2.5723
2015-04-13,4.17,7.57,1.97,4.64,0.45,2.58,4.5,88.34,93.76,4.8,2.2834
2015-04-14,4.95,9.71,1.8,1.01,0.41,1.88,3.52,83.06,93.81,4.71,4.1194
2015-04-15,4.29,9.69,0.79,5.07,0.34,1.74,3.65,87.82,93.96,4.8,2.3028
2015-04-16,5.93,11.65,0.96,0.48,0.51,1.63,3.03,68.03,94.23,4.05,5.766
2015-04-17,10.3,17.35,1.88,0.0,0.47,1.66,2.75,59.8,94.02,4.73,6.1409
2015-04-18,12.92,21.37,5.19,0.29,0.38,1.69,2.97,66.13,93.51,6.24,5.4938
2015-04-19,11.27,15.74,8.32,8.35,0.26,1.44,4.09,84.57,93.12,7.5,3.4817
2015-04-20,4.35,6.67,1.57,9.31,0.28,1.61,3.63,85.33,93.27,4.74,1.637
2015-04-21,5.69,11.15,1.6,1.58,0.4,1.48,2.98,70.1,92.94,4.18,3.6662
2015-04-22,4.22,7.83,1.52,6.43,0.26,1.62,3.22,85.97,93.25,4.7,2.8466
2015-04-23,4.08,9.26,0.54,3.08,0.18,1.27,2.48,83.65,93.46,4.49,2.3095
2015-04-24,3.09,5.72,0.06,5.99,0.22,1.65,2.98,89.47,93.89,4.52,2.7166
2015-04-25,7.46,14.03,2.67,1.01,0.35,1.85,2.67,77.01,94.22,5.08,6.7058
2015-04-26,12.93,21.93,3.81,0.0,0.38,1.98,3.21,60.19,93.82,5.42,6.9576
2015-04-27,13.27,20.25,6.42,0.1,0.28,1.57,2.95,65.74,93.77,6.38,4.9193
2015-04-28,13.37,19.2,7.55,0.3,0.41,1.49,2.29,66.99,93.8,6.6,6.1901
2015-04-29,15.86,23.77,6.84,1.33,0.31,1.85,2.87,57.91,93.37,6.83,5.5373
2015-04-30,13.49,21.77,8.51,6.39,0.24,1.78,3.47,80.32,93.4,8.08,2.5966
2015-05-01,12.14,18.11,8.1,1.26,0.16,1.21,2.3,82.58,93.57,7.6,6.2086
2015-05-02,11.3,15.99,9.0,1.72,0.14,1.41,2.68,88.57,93.57,7.83,3.5352
2015-05-03,14.43,20.65,8.09,0.06,0.29,1.15,2.22,69.71,93.25,7.27,7.1786
2015-05-04,10.78,12.77,9.06,7.77,0.22,1.34,2.31,87.61,93.47,7.55,2.7588
2015-05-05,8.69,10.78,6.11,8.6,0.22,2.15,3.65,92.21,93.68,6.9,2.4643
2015-05-06,8.64,13.39,5.14,0.23,0.23,1.75,3.58,79.73,93.58,5.78,6.6058
2015-05-07,8.1,12.66,4.51,0.73,0.33,1.66,3.0,84.73,93.52,6.02,4.0954
2015-05-08,11.79,17.79,3.84,0.12,0.36,1.37,1.88,70.31,93.3,6.27,5.1113
2015-05-09,9.68,13.49,6.69,3.46,0.32,1.31,2.33,82.84,93.42,6.59,2.6455
2015-05-10,9.65,14.03,6.34,1.51,0.34,1.55,2.92,83.63,93.4,6.63,3.6324
2015-05-11,11.24,17.8,5.81,0.2,0.26,1.42,2.85,79.61,93.59,6.83,5.5932
2015-05-12,11.14,14.52,7.35,1.57,0.19,1.37,2.08,85.53,93.76,7.48,2.9374
2015-05-13,10.36,12.83,8.22,3.07,0.15,1.11,2.26,89.6,93.62,7.51,2.4634
2015-05-14,10.57,13.78,8.0,0.59,0.16,1.11,2.05,86.81,93.51,7.31,3.5352
2015-05-15,12.44,17.67,7.89,0.2,0.31,1.54,3.06,77.99,93.66,7.33,6.4886
2015-05-16,12.34,18.08,7.17,1.86,0.26,1.43,2.27,81.97,93.99,7.75,2.3774
2015-05-17,11.51,14.61,7.93,10.21,0.33,1.91,3.31,93.53,93.89,8.46,4.3867
2015-05-18,13.99,19.68,7.82,0.0,0.44,1.46,2.37,62.09,93.95,6.47,7.8696
2015-05-19,15.97,22.64,7.98,0.0,0.46,1.7,2.46,60.43,93.74,7.04,8.0268
2015-05-20,18.46,28.08,9.11,0.0,0.3,1.57,2.64,58.66,93.59,7.64,8.0218
2015-05-21,20.05,27.14,13.78,0.01,0.18,2.61,3.53,65.62,93.39,10.06,7.8571
2015-05-22,20.64,28.03,14.41,0.06,0.18,1.94,3.01,67.16,93.32,10.64,6.8887
2015-05-23,17.28,21.82,13.07,0.47,0.21,2.89,4.33,70.89,93.36,9.16,6.745
2015-05-24,17.13,22.38,12.5,1.04,0.19,2.85,4.02,64.7,93.36,8.23,5.3222
2015-05-25,19.82,26.92,12.73,0.01,0.3,1.77,2.68,60.51,93.22,9.07,7.2382
2015-05-26,19.52,26.43,14.17,4.85,0.31,1.56,2.13,67.56,93.13,10.03,4.891
2015-05-27,20.36,26.81,13.18,0.0,0.4,1.38,2.32,60.85,93.12,9.35,7.3176
2015-05-28,19.82,27.61,14.44,1.1,0.28,1.84,3.19,66.95,92.74,10.0,5.3347
2015-05-29,18.16,23.8,13.0,0.37,0.19,1.24,2.27,74.03,92.88,10.12,5.6928
2015-05-30,19.03,25.68,13.31,0.27,0.17,0.9,1.75,70.73,93.25,9.97,5.6124
2015-05-31,17.04,21.15,13.35,1.35,0.24,1.34,2.56,77.11,93.66,9.88,4.6718
2015-06-01,18.11,24.61,12.54,0.18,0.23,1.21,2.06,72.23,93.95,9.62,6.18
2015-06-02,20.86,28.72,13.43,0.0,0.29,1.14,1.79,62.4,93.92,9.79,7.423
2015-06-03,21.31,27.39,16.42,0.9,0.23,1.23,2.15,70.71,93.65,11.71,4.4938
2015-06-04,20.39,27.17,15.84,0.79,0.18,1.14,2.44,76.27,93.43,11.79,5.7077
2015-06-05,22.1,31.11,15.7,0.49,0.36,1.33,1.72,61.82,93.44,10.17,6.1618
